"","FIPS","TO_WTotl","TO_WSWTo","TO_WGWTo","PS_WTotl","PS_WSWTo","PS_WGWTo","DO_WFrTo","DO_WSWFr","DO_WGWFr","IR_WFrTo","IR_WSWFr","IR_WGWFr","LI_WFrTo","LI_WSWFr","LI_WGWFr","IN_Wtotl","IN_WGWTo","IN_WSWTo","MI_Wtotl","MI_WSWTo","MI_WGWTo","PT_Wtotl","PT_WSWTo","PT_WGWTo"
"151",5137,3857.8,2931.4,926.4,2779.3,2392.1,387.2,83,0,83,96.8,0,96.8,898.8,539.3,359.5,0,0,0,0,0,0,0,0,0
"152",5139,28235.4,17671.3,10564.1,7383.8,0,7383.8,594.6,0,594.6,0,0,0,414.8,248.9,165.9,13343.4,2419.8,10923.6,0,0,0,6498.8,6498.8,0
"153",5141,6014.9,5669.2,345.7,2779.3,2779.3,0,152.1,0,152.1,0,0,0,484,290.4,193.6,0,0,0,2599.5,2599.5,0,0,0,0
"154",5143,4245,2737.8,1507.2,132.3,276.5,0,0,0,0,207.4,207.4,0,3761,2253.9,1507.2,0,0,0,0,0,0,0,0,0
"155",5145,121721.8,76700.1,45021.7,12624.3,12569,55.3,0,0,0,79147.5,35024.6,44122.9,1382.7,829.6,553.1,83,0,83,27364.2,27364.2,0,0,0,0
"156",5147,340594.3,42809.4,297784.9,2599.5,0,2599.5,0,0,0,318816.3,23727.7,295088.6,27.7,13.8,13.8,69.1,0,69.1,0,0,0,19081.7,18998.7,83
"157",5149,5710.7,5088.5,622.2,4245,4245,0,55.3,0,55.3,0,0,0,1410.4,843.5,566.9,0,0,0,0,0,0,0,0,0
"158",6001,352444.3,288658.9,63785.4,290521.3,266963.9,31014.7,6388.2,1825.2,4563,25262.5,7217.9,18044.6,373.3,207.4,165.9,1244.5,1244.5,0,3705.7,0,3705.7,0,0,0
"159",6003,6180.8,6014.9,165.9,262.7,152.1,110.6,55.3,13.8,41.5,5835.1,5835.1,0,13.8,13.8,0,0,0,0,13.8,0,13.8,0,0,0
"160",6005,44759,34153.5,10605.5,10494.9,8808,1686.9,788.2,179.8,608.4,23547.9,15859.9,7688,318,179.8,138.3,566.9,290.4,276.5,774.3,580.7,193.6,0,0,0
"161",6007,989109,583581.6,405527.3,59236.2,19828.4,39407.8,3512.1,456.3,3055.8,893437.8,561872.7,331565.1,442.5,248.9,193.6,5558.6,4383.3,1175.3,331.9,0,331.9,553.1,0,553.1
"162",6009,32342.1,27834.4,4507.7,13343.4,12679.6,663.7,1078.5,276.5,802,17104.4,14532.5,2571.9,525.4,290.4,235.1,235.1,235.1,0,55.3,55.3,0,0,0,0
"163",6011,1154608,973802.1,180805.9,5710.7,83,5627.7,359.5,27.7,331.9,1146270.2,973470.3,172799.9,387.2,221.2,165.9,1161.5,1161.5,0,0,0,0,719,0,719
"164",6013,418594.2,389653.6,28940.6,201794.3,235022.8,11352.2,3747.2,912.6,2834.6,92712.1,84996.5,7715.6,497.8,276.5,221.2,4618.3,4618.3,0,691.4,0,691.4,69952.4,68445.2,1507.2
"165",6015,18901.9,1009.4,17892.5,3996.1,221.2,3774.9,815.8,138.3,677.5,13371,248.9,13122.1,691.4,401,290.4,0,0,0,27.7,0,27.7,0,0,0
"166",6017,77059.6,59526.6,17533,60314.7,51783.3,8531.5,1120,235.1,884.9,14090,7370,6720.1,221.2,124.4,96.8,1230.6,1230.6,0,83,13.8,69.1,0,0,0
"167",6019,3889954.2,2606351.1,1283603,356661.6,109221.9,247439.7,10564.1,732.8,9831.2,3446830.4,2469709.7,977120.7,19399.7,10868.3,8531.5,14532.5,14532.5,0,10052.5,290.4,9762.1,857.3,0,857.3
"168",6021,838806.1,519257,319549.1,6111.7,110.6,6001.1,1009.4,96.8,912.6,828062.3,517431.8,310630.5,2889.9,1617.8,1272.1,373.3,373.3,0,359.5,0,359.5,0,0,0
"169",6023,157603.7,99667.3,57936.4,22427.9,17533,4894.9,940.3,331.9,608.4,53331.9,2917.6,50414.4,2336.8,1313.6,1023.2,663.7,663.7,0,373.3,41.5,331.9,77529.7,77529.7,0
"170",6025,1616744.4,1566482.1,50262.3,44551.6,41855.3,2696.3,802,414.8,387.2,1505130.3,1489270.4,15859.9,9941.8,3042,6899.8,1659.3,1659.3,0,8545.3,0,8545.3,31111.4,31111.4,0
"171",6027,154271.3,44205.9,110065.4,7895.4,13.8,7881.6,165.9,41.5,124.4,113480.7,37513.5,75967.2,318,179.8,138.3,124.4,124.4,0,1783.7,1783.7,0,13108.3,0,13108.3
"172",6029,2986546.9,1518376.9,1468169.9,312497.2,80461.1,232036.1,3152.6,262.7,2889.9,2502936.7,1423922.6,1079014.1,16399.2,9181.3,7217.9,3401.5,3401.5,0,128123.9,0,128123.9,14214.5,4549.2,9665.3
"173",6031,1795960.2,1046367.9,749592.3,39988.6,5973.4,34015.2,1576.3,124.4,1451.9,1730404.9,1029526.2,700878.7,19178.5,10743.8,8434.7,4258.8,4258.8,0,27.7,0,27.7,525.4,0,525.4
"174",6033,70311.9,20934.5,49377.3,11158.6,6097.8,5060.8,2696.3,428.6,2267.7,45187.6,14214.5,30973.2,96.8,55.3,41.5,1327.4,1216.8,110.6,179.8,27.7,152.1,9665.3,0,9665.3
"175",6035,280155.1,189572.4,90582.7,10038.6,0,10038.6,774.3,124.4,649.9,243250,164987.5,78262.6,995.6,553.1,442.5,0,0,0,110.6,13.8,96.8,1092.4,0,1092.4
"176",6037,4236701.6,3005974.2,1230727.4,1823047.1,1070538,827370.9,55917.6,12762.6,43155,126284.8,39974.8,86310.1,774.3,442.5,331.9,142794.6,142794.6,0,130557.5,0,130557.5,1882380.8,1882256.4,124.4
"177",6039,1035264.5,505526.5,529738.1,30461.6,788.2,29673.4,4314.1,470.1,3844,984476.8,498847.9,485629,9679.1,5420.3,4258.8,6319.1,6319.1,0,0,0,0,0,0,0
"178",6041,59250,47469.2,11780.9,44275,42975.3,1299.8,525.4,96.8,428.6,12499.9,3567.4,8932.4,1424.2,802,622.2,387.2,387.2,0,138.3,27.7,110.6,0,0,0
"179",6043,7356.1,1230.6,6125.5,2157.1,608.4,1548.7,1396.6,331.9,1064.7,3360,41.5,3318.6,442.5,248.9,193.6,0,0,0,0,0,0,0,0,0
"180",6045,112734.1,60107.3,52626.7,13606.1,5406.5,8199.6,2682.5,428.6,2253.9,90679.5,53580.8,37098.7,649.9,359.5,290.4,4632.1,4632.1,0,179.8,27.7,152.1,0,0,0
"181",6047,2066726.5,1426646.5,640080,69731.1,2392.1,67339,5226.7,401,4825.7,1900245.7,1356597.4,543648.3,33448.3,18736,14712.3,7784.8,7784.8,0,940.3,124.4,815.8,41.5,0,41.5
"182",6049,361625.6,271651.3,89974.3,1783.7,27.7,1756.1,553.1,55.3,497.8,349734.2,263036.9,86697.2,1285.9,719,566.9,0,0,0,55.3,13.8,41.5,0,0,0
"183",6051,317627.1,243996.7,73630.4,4120.5,2115.6,2005,165.9,41.5,124.4,296526.7,225233.1,71293.6,152.1,83,69.1,41.5,41.5,0,110.6,13.8,96.8,0,0,0
"184",6053,754335.1,12168,742167,66882.7,262.7,66620,2793.1,276.5,2516.6,662950.4,1313.6,661636.8,1424.2,802,622.2,2986.7,2986.7,0,6899.8,0,6899.8,10398.1,9513.2,884.9
"185",6055,133931.3,54051,79880.4,25635.8,24225.4,1410.4,1548.7,276.5,1272.1,94979.8,28304.5,66675.3,179.8,96.8,83,10439.6,10439.6,0,331.9,331.9,0,0,0,0
"186",6057,67325.2,52364,14961.1,22331.1,15445.1,6886,3443,760.5,2682.5,40762.9,35992.5,4770.4,179.8,96.8,83,110.6,110.6,0,497.8,69.1,428.6,0,0,0
"187",6059,1058328.5,603907.8,454420.7,671139.7,316147.6,380098.9,22151.4,2599.5,19551.8,25442.3,7452.9,17989.3,55.3,41.5,13.8,25041.3,25041.3,0,11725.6,0,11725.6,277666.2,277666.2,0
"188",6061,264405.8,220130.8,44275,91287.9,85715.5,5572.4,4438.6,857.3,3581.3,165181,133212.3,31968.7,566.9,318,248.9,2779.3,2779.3,0,110.6,13.8,96.8,0,0,0
"189",6063,164171.7,127556.9,36614.7,5240.6,1161.5,4079.1,290.4,83,207.4,154077.7,125676.4,28401.3,290.4,165.9,124.4,1866.7,1866.7,0,179.8,13.8,165.9,0,0,0
"190",6065,1519980.9,836261.9,683719,933778.5,289059.9,428701.9,4493.9,649.9,3844,672989,465302.8,207686.2,6623.3,3705.7,2917.6,7273.2,7273.2,0,10163.1,10163.1,0,9195.2,290.4,8904.8
"191",6067,941722.8,506134.9,435587.9,580070.9,269521.9,161392.4,954.1,110.6,843.5,423903.8,226892.3,197011.5,3207.9,1797.6,1410.4,23382,23382,0,3180.3,0,3180.3,2668.7,2668.7,0
"192",6069,118140.5,31650.7,86489.8,9554.7,2005,7549.7,788.2,207.4,580.7,100510.7,28235.4,72275.3,912.6,511.6,401,5558.6,5558.6,0,815.8,691.4,124.4,0,0,0
"193",6071,911800.5,157921.7,753878.8,440712.9,129644.9,525534.6,1576.3,345.7,1230.6,128303.6,5613.9,122689.7,12845.6,7190.2,5655.4,63619.5,63619.5,0,11933,0,11933,20865.4,5655.4,15210
"194",6073,3896798.7,3777330.7,119468,649732.9,623860.6,41910.6,25801.8,5517.1,20284.7,236322.6,184373.4,51949.2,1507.2,843.5,663.7,2516.6,2516.6,0,2378.3,318,2060.3,2962293.8,2962293.8,0
"195",6075,129271.5,126519.9,2751.6,113771.1,111697,2074.1,0,0,0,1023.2,414.8,608.4,0,0,0,0,0,0,83,13.8,69.1,14394.2,14394.2,0
"196",6077,2424439.1,1651008.5,773430.6,210789.2,98422.8,60328.6,6692.4,331.9,6360.6,2191379.7,1544704.1,646675.6,13481.6,7549.7,5931.9,31636.9,31636.9,0,1797.6,0,1797.6,2115.6,0,2115.6
"197",6079,3566256.8,3305556.7,260700.1,48146.7,17726.6,30420.1,2170.9,248.9,1922,230252.4,13868.8,216383.6,1438,802,636.1,5475.6,5475.6,0,1078.5,0,1078.5,3272910.4,3272910.4,0
"198",6081,128704.6,112208.6,16496,115264.5,107244.6,8019.8,1728.4,456.3,1272.1,11131,4452.4,6678.6,96.8,55.3,41.5,359.5,359.5,0,124.4,0,124.4,0,0,0
"199",6083,365386.7,74750.4,290636.2,98782.3,65610.6,33171.7,4120.5,442.5,3678.1,244549.8,8033.7,236516.1,1161.5,649.9,511.6,8794.2,8794.2,0,7978.4,13.8,7964.5,0,0,0
"200",6085,412358,217600.4,194757.7,187303.3,211433.4,125026.5,7245.5,898.8,6346.7,49653.9,4867.2,44786.7,442.5,248.9,193.6,17256.5,17256.5,0,663.7,83,580.7,221.2,0,221.2
"201",6087,91785.7,15998.2,75787.5,33973.7,15154.7,18819,2018.8,290.4,1728.4,45920.5,497.8,45422.7,55.3,27.7,27.7,9623.8,9623.8,0,193.6,27.7,165.9,0,0,0
"202",6089,330486.5,224721.4,105765.1,67574.1,48990.2,18583.9,1479.5,331.9,1147.7,198394.2,165374.6,33019.6,912.6,511.6,401,20962.2,20962.2,0,940.3,124.4,815.8,2848.4,41.5,2806.9
"203",6091,53968,35218.2,18749.8,981.7,179.8,802,41.5,13.8,27.7,52253.4,34983.1,17270.3,69.1,41.5,27.7,622.2,622.2,0,0,0,0,0,0,0
"204",6093,568399.2,361266.1,207133.1,9457.9,3830.2,5627.7,1686.9,442.5,1244.5,536859.1,340414.5,196444.6,1313.6,732.8,580.7,3166.5,3166.5,0,83,13.8,69.1,0,0,0
"205",6095,626059.1,311474,314585.1,87526.9,73340.1,14186.8,525.4,69.1,456.3,528037.3,237318.1,290719.2,1341.2,746.7,594.6,8407,8407,0,221.2,0,221.2,0,0,0
"206",6097,358874,131193.5,227680.5,67283.7,45837.5,21446.2,7978.4,539.3,7439.1,205778,73713.4,132064.6,4438.6,2488.9,1949.7,20422.9,20422.9,0,484,69.1,414.8,43943.2,0,43943.2
"207",6099,2271398.4,1657839.2,613559.2,143306.2,38094.2,105212,4203.5,262.7,3940.8,2074013.5,1604645.5,469368,24391.4,13661.4,10730,22165.2,22165.2,0,649.9,83,566.9,760.5,0,760.5
"208",6101,998262.6,659922.2,338340.4,25013.6,20920.7,4092.9,705.2,124.4,580.7,959878,638738.8,321139.3,235.1,138.3,96.8,11863.8,11863.8,0,470.1,0,470.1,27.7,0,27.7
"209",6103,1141568.9,896078.8,245490.1,13426.3,152.1,13274.2,2917.6,746.7,2170.9,303647.7,78414.7,225233.1,1576.3,884.9,691.4,2475.1,2475.1,0,566.9,69.1,497.8,0,0,0
"210",6105,31152.9,23658.5,7494.4,2226.2,1880.5,345.7,663.7,165.9,497.8,6208.5,594.6,5613.9,83,55.3,27.7,691.4,691.4,0,359.5,41.5,318,0,0,0
"211",6107,3595487.8,1790567.5,1804920.3,109457,4521.5,104935.5,6969,608.4,6360.6,3400038.7,1754118.7,1645920,55917.6,31318.9,24598.8,22220.5,22220.5,0,884.9,0,884.9,0,0,0
"212",6109,49432.6,43984.7,5448,23077.8,21224.9,1852.9,262.7,55.3,207.4,7425.3,6554.1,871.1,470.1,262.7,207.4,2115.6,2115.6,0,221.2,110.6,110.6,83,0,83
"213",6111,994847.3,652842.6,342004.7,340256.8,159442.7,66357.3,5019.3,1659.3,3360,312621.7,86158,226463.7,248.9,138.3,110.6,14117.7,14117.7,0,12126.6,41.5,12085.1,405402.9,405402.9,0
"214",6113,1078848.2,523142.4,555705.8,54700.8,16178,38522.9,1493.3,55.3,1438,1019708.8,506273.1,513435.7,746.7,414.8,331.9,1092.4,1092.4,0,1092.4,221.2,871.1,0,0,0
"215",6115,361916,264710,97206,14560.2,566.9,13993.2,1189.1,83,1106.2,332671.3,262262.6,70408.7,566.9,318,248.9,1686.9,1686.9,0,11227.8,1479.5,9748.3,0,0,0
"216",8001,322885,281928.5,40956.5,109483.9,92642.2,16841.7,1396.6,0,1396.6,201924.4,179662.5,22262,359.5,83,276.5,0,0,0,179.8,0,179.8,9540.8,9540.8,0
"217",8003,210742,46819.3,163922.8,2378.3,0,2378.3,1203,0,1203,206566.2,46791.6,159774.6,207.4,27.7,179.8,0,0,0,27.7,0,27.7,0,0,0
"218",8005,258570.7,211046.2,47524.5,233059.3,190554.2,42505.2,2184.7,0,2184.7,23091.6,20450.6,2641,152.1,13.8,138.3,13.8,13.8,0,41.5,0,41.5,0,0,0
"219",8007,81954.5,80239.9,1714.6,2765.5,2682.5,83,1521,0,1521,77460.6,77460.6,0,124.4,96.8,27.7,0,0,0,83,0,83,0,0,0
"220",8009,136212.8,138.3,136074.6,857.3,0,857.3,165.9,0,165.9,133862.2,83,133779.2,912.6,55.3,857.3,0,0,0,414.8,0,414.8,0,0,0
"221",8011,210769.7,187927,22842.7,1189.1,0,1189.1,304.2,0,304.2,206925.7,186212.4,20713.3,981.7,442.5,539.3,0,0,0,96.8,0,96.8,0,0,0
"222",8013,325113.6,323965.9,1147.7,116316.7,116040.1,276.5,691.4,0,691.4,202215.1,202159.8,55.3,235.1,179.8,55.3,0,0,0,55.3,0,55.3,5586.2,5586.2,0
"223",8015,140831.2,137498.8,3332.4,4590.7,2267.7,2323,719,0,719,111392.8,111351.3,41.5,138.3,124.4,13.8,0,0,0,165.9,0,165.9,0,0,0
"224",8017,52377.9,4563,47814.8,387.2,0,387.2,193.6,0,193.6,45173.8,0,45173.8,553.1,83,470.1,0,0,0,525.4,0,525.4,0,0,0
"225",8019,2516.6,1839,677.5,1852.9,1604,248.9,428.6,0,428.6,235.1,235.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",8021,528894.6,435864.5,93030.1,3111.1,0,3111.1,1396.6,0,1396.6,506812.4,435435.8,71376.6,566.9,401,165.9,0,0,0,55.3,27.7,27.7,0,0,0
"227",8023,193457.9,145767.5,47690.4,608.4,0,608.4,262.7,0,262.7,186876.1,141232.1,45644,124.4,55.3,69.1,0,0,0,41.5,0,41.5,0,0,0
"228",8025,18984.9,12015.9,6969,1216.8,0,1216.8,179.8,0,179.8,16413,11697.9,4715.1,1147.7,318,829.6,0,0,0,27.7,0,27.7,0,0,0
"229",8027,37665.6,36905.1,760.5,248.9,0,248.9,290.4,0,290.4,36988.1,36836,152.1,110.6,69.1,41.5,0,0,0,27.7,0,27.7,0,0,0
"230",8029,497105.6,490703.6,6402,6180.8,3484.5,2696.3,2931.4,0,2931.4,478660,478355.8,304.2,677.5,387.2,290.4,207.4,0,207.4,359.5,179.8,179.8,0,0,0
"231",8031,208156.3,206192.8,1963.5,196112.7,196112.7,0,0,0,0,1396.6,843.5,553.1,0,0,0,0,0,0,0,0,0,3277.1,3277.1,0
"232",8033,7729.5,7383.8,345.7,345.7,318,27.7,262.7,0,262.7,7051.9,7051.9,0,13.8,13.8,0,0,0,0,55.3,0,55.3,0,0,0
"233",8035,71293.6,34208.8,37084.8,46764,14988.8,31775.2,2668.7,0,2668.7,21667.4,19095.5,2571.9,193.6,124.4,69.1,0,0,0,0,0,0,0,0,0
"234",8037,190664.8,183806.4,6858.3,14795.2,8711.2,6084,497.8,0,497.8,175026.1,175012.3,13.8,110.6,83,27.7,27.7,27.7,0,207.4,0,207.4,0,0,0
"235",8039,19095.5,11794.7,7300.8,926.4,0,926.4,2433.6,0,2433.6,14878.2,11614.9,3263.2,788.2,179.8,608.4,0,0,0,69.1,0,69.1,0,0,0
"236",8041,160548.9,127556.9,32992,108599.7,92006.9,16592.8,4881,0,4881,43224.2,35356.4,7867.7,553.1,193.6,359.5,0,0,0,96.8,0,96.8,3194.1,0,3194.1
"237",8043,202169.1,200178,1991.1,12237.2,12237.2,0,912.6,0,912.6,161627.4,160894.6,732.8,387.2,262.7,124.4,7577.4,0,7577.4,497.8,276.5,221.2,18929.6,18929.6,0
"238",8045,361542.7,355749,5793.6,19634.8,17367.1,2267.7,2917.6,0,2917.6,334842.1,334676.2,165.9,387.2,235.1,152.1,0,0,0,262.7,0,262.7,0,0,0
"239",8047,4646,3664.2,981.7,732.8,677.5,55.3,221.2,0,221.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",8049,257920.8,256109.4,1811.4,3111.1,1742.2,1368.9,207.4,0,207.4,254242.7,254173.6,69.1,262.7,193.6,69.1,0,0,0,96.8,0,96.8,0,0,0
"241",8051,778118,772379.7,5738.3,3512.1,1106.2,2406,138.3,0,138.3,765065.1,763889.7,1175.3,262.7,235.1,27.7,0,0,0,843.5,774.3,69.1,0,0,0
"242",8053,42048.8,40279,1769.9,457.3,0,843.5,207.4,0,207.4,37292.3,37292.3,0,0,0,0,0,0,0,13.8,0,13.8,0,0,0
"243",8055,52903.3,52474.6,428.6,3622.8,3567.4,55.3,207.4,0,207.4,48713.6,48713.6,0,235.1,193.6,41.5,0,0,0,124.4,0,124.4,0,0,0
"244",8057,480996.8,480250.1,746.7,262.7,69.1,193.6,152.1,0,152.1,479987.4,479987.4,0,193.6,193.6,0,0,0,0,401,0,401,0,0,0
"245",8059,108657.7,99504,9153.7,21626.9,20977,649.9,4397.1,0,4397.1,20784.2,20410.8,373.3,83,69.1,13.8,59319.2,3691.9,55627.3,27.7,0,27.7,27.7,27.7,0
"246",8061,7688,96.8,7591.2,345.7,0,345.7,124.4,0,124.4,6775.4,0,6775.4,359.5,96.8,262.7,0,0,0,83,0,83,0,0,0
"247",8063,180446.4,511.6,179934.8,1922,0,1922,746.7,0,746.7,174915.5,0,174915.5,2668.7,511.6,2157.1,0,0,0,193.6,0,193.6,0,0,0
"248",8065,20270.8,17491.5,2779.3,2060.3,1659.3,401,760.5,0,760.5,15859.9,15832.3,27.7,0,0,0,0,0,0,1203,0,1203,0,0,0
"249",8067,465482.6,461652.4,3830.2,10688.5,9112.2,1576.3,871.1,0,871.1,444064.1,443898.1,165.9,470.1,359.5,110.6,276.5,0,276.5,1106.2,0,1106.2,0,0,0
"250",8069,570860.5,565163.6,5696.9,35342.6,34803.3,539.3,110.6,0,110.6,503189.6,502042,1147.7,1341.2,1050.9,290.4,0,0,0,732.8,0,732.8,1230.6,1230.6,0
"251",8071,101948.8,96888,5060.8,4383.3,3844,539.3,705.2,0,705.2,92504.7,92490.9,13.8,829.6,553.1,276.5,0,0,0,3526,0,3526,0,0,0
"252",8073,6208.5,1382.7,4825.7,318,0,318,96.8,0,96.8,4770.4,1189.1,3581.3,843.5,193.6,649.9,0,0,0,179.8,0,179.8,0,0,0
"253",8075,227321,145905.8,81415.2,4120.5,0,4120.5,940.3,0,940.3,218139.6,144343.3,73796.4,3277.1,1147.7,2129.4,0,0,0,428.6,0,428.6,0,0,0
"254",8077,1043588.6,1041846.3,1742.2,14739.9,14574,165.9,871.1,0,871.1,1026484.2,1026124.7,359.5,636.1,539.3,96.8,553.1,0,553.1,248.9,0,248.9,55.3,55.3,0
"255",8079,25552.9,24571.1,981.7,621.3,0,235.1,27.7,0,27.7,21584.4,21584.4,0,0,0,0,0,0,0,13.8,0,13.8,0,0,0
"256",8081,235230.2,231939.3,3290.9,2889.9,2475.1,414.8,580.7,0,580.7,209539.1,208667.9,871.1,622.2,345.7,276.5,13.8,0,13.8,2461.3,1313.6,1147.7,18418,18418,0
"257",8083,352707,351683.8,1023.2,6457.4,6319.1,138.3,774.3,0,774.3,339349.8,339349.8,0,401,359.5,41.5,0,0,0,69.1,0,69.1,0,0,0
"258",8085,971866.3,969972,1894.3,13205.1,12887.1,318,926.4,0,926.4,954471.6,954250.3,221.2,940.3,663.7,276.5,0,0,0,165.9,13.8,152.1,2157.1,2157.1,0
"259",8087,257229.4,219315,37914.5,5240.6,2323,2917.6,276.5,0,276.5,228454.8,210852.7,17602.2,4535.4,1659.3,2876.1,898.8,898.8,0,470.1,0,470.1,11808.5,0,11808.5
"260",8089,603963.1,570832.8,33130.2,5904.3,0,5904.3,179.8,0,179.8,596551.6,570210.6,26341,1244.5,622.2,622.2,13.8,13.8,0,69.1,0,69.1,0,0,0
"261",8091,153469.3,151492,1977.3,4189.7,3678.1,511.6,387.2,0,387.2,143250.9,143250.9,0,96.8,83,13.8,0,0,0,0,0,0,0,0,0
"262",8093,33738.6,30821.1,2917.6,470.1,165.9,304.2,2530.4,0,2530.4,30641.3,30641.3,0,13.8,13.8,0,0,0,0,83,0,83,0,0,0
"263",8095,81484.3,138.3,81346.1,1189.1,0,1189.1,304.2,0,304.2,79354.9,83,79272,553.1,55.3,497.8,0,0,0,83,0,83,0,0,0
"264",8097,170573.7,168762.3,1811.4,8420.8,7853.9,566.9,1230.6,0,1230.6,160908.4,160908.4,0,0,0,0,0,0,0,13.8,0,13.8,0,0,0
"265",8099,210534.6,145864.3,64670.3,3622.8,0,3622.8,96.8,0,96.8,198836.7,144592.2,54244.5,2392.1,1272.1,1120,0,0,0,152.1,0,152.1,5434.1,0,5434.1
"266",8101,399429.5,377222.8,22206.7,59844.6,58973.5,871.1,345.7,0,345.7,213148,192780.4,20367.6,815.8,456.3,359.5,111171.6,124.4,111047.1,138.3,0,138.3,13426.3,13426.3,0
"267",8103,369410.4,349886.3,19524.2,2627.2,1548.7,1078.5,732.8,0,732.8,341451.6,341396.3,55.3,470.1,373.3,96.8,0,0,0,17298,442.5,16855.5,0,0,0
"268",8105,800877.8,605746.8,195131,1479.5,0,1479.5,857.3,0,857.3,798153.8,605594.7,192559.1,290.4,152.1,138.3,0,0,0,96.8,0,96.8,0,0,0
"269",8107,282077.1,280334.9,1742.2,4604.5,3788.7,815.8,193.6,0,193.6,265000.4,265000.4,0,442.5,345.7,96.8,0,0,0,1728.4,1133.8,594.6,6955.1,6955.1,0
"270",8109,374609.5,157410.1,217199.4,1258.3,0,1258.3,331.9,0,331.9,372604.5,157175,215429.5,345.7,235.1,110.6,0,0,0,69.1,0,69.1,0,0,0
"271",8111,2157.1,1769.9,387.2,276.5,276.5,0,13.8,0,13.8,0,0,0,0,0,0,0,0,0,13.8,0,13.8,0,0,0
"272",8113,52460.8,51396.1,1064.7,1078.5,456.3,622.2,359.5,0,359.5,50870.7,50870.7,0,124.4,69.1,55.3,0,0,0,27.7,0,27.7,0,0,0
"273",8115,84927.3,63066.4,21861,732.8,0,732.8,110.6,0,110.6,83862.6,63011.1,20851.6,221.2,55.3,165.9,0,0,0,0,0,0,0,0,0
"274",8117,94993.6,90859.3,4134.4,10121.6,7051.9,3069.7,981.7,0,981.7,83835,83779.7,55.3,41.5,27.7,13.8,0,0,0,13.8,0,13.8,0,0,0
"275",8119,10508.8,8102.8,2406,4120.5,2378.3,1742.2,649.9,0,649.9,5669.2,5669.2,0,0,0,0,0,0,0,69.1,55.3,13.8,0,0,0
"276",8121,101492.5,18860.5,82632,719,0,719,373.3,0,373.3,97703.8,18708.4,78995.4,995.6,152.1,843.5,0,0,0,1700.8,0,1700.8,0,0,0
"277",8123,639017.1,610187.1,28829.9,40111.4,38521.3,1590.1,248.9,0,248.9,577210.6,566245.6,10965.1,12071.2,83,11988.3,0,0,0,1203,0,1203,6402,3636.6,2765.5
"278",8125,305320.8,7715.6,297605.2,1811.4,0,1811.4,732.8,0,732.8,293277.2,2336.8,290940.4,4175.8,525.4,3650.4,0,0,0,179.8,0,179.8,0,0,0
"279",9001,683539.2,537260.1,146279.1,302804.3,181386.7,121417.6,21473.8,0,21473.8,5586.2,5558.6,27.7,27.7,0,27.7,6485,3180.3,3304.7,401,304.2,96.8,346650.7,346650.7,0
"280",9003,277555.6,229173.8,48381.8,58544.8,29880.8,28664,10481.1,0,10481.1,12707.3,12002.1,705.2,83,0,83,73658.1,179.8,73478.3,1175.3,954.1,221.2,112858.5,112858.5,0
"281",9005,94634.1,80129.3,14504.8,80557.9,76658.6,3899.3,8669.7,0,8669.7,1977.3,1935.8,41.5,248.9,0,248.9,1562.5,843.5,719,884.9,719,165.9,0,0,0
"282",9007,184788.2,170739.6,14048.5,9513.2,6070.2,3443,9513.2,0,9513.2,1562.5,1493.3,69.1,41.5,0,41.5,1161.5,414.8,746.7,511.6,428.6,83,160673.3,160673.3,0
"283",9009,156981.5,120657.1,36324.3,103898.4,87208.8,16689.6,15597.2,0,15597.2,6775.4,6568,207.4,69.1,0,69.1,4894.9,3512.1,1382.7,1272.1,1023.2,248.9,24474.3,24474.3,0
"284",9011,3110882,3103525.9,7356.1,23395.8,21169.6,2226.2,4549.2,0,4549.2,2101.8,2046.4,55.3,414.8,0,414.8,54673.2,41.5,54631.7,331.9,262.7,69.1,3025415.4,3025415.4,0
"285",9013,21971.6,3982.3,17989.3,6180.8,1009.4,5171.4,12416.9,0,12416.9,1521,1479.5,41.5,235.1,0,235.1,1203,55.3,1147.7,414.8,345.7,69.1,0,0,0
"286",9015,47814.8,33835.4,13979.4,5613.9,373.3,5240.6,7660.3,0,7660.3,898.8,871.1,27.7,276.5,0,276.5,1438,456.3,981.7,1534.8,1216.8,318,0,0,0
"287",10001,59872.3,5710.7,54161.6,14795.2,0,14795.2,5849,0,5849,37637.9,5572.4,32065.5,539.3,0,539.3,165.9,165.9,0,290.4,138.3,152.1,511.6,0,511.6
"288",10003,559563.6,518054,41509.6,73533.6,46044.9,27488.7,6678.6,0,6678.6,5116.1,1050.9,4065.2,124.4,0,124.4,111337.5,3028.2,108309.3,235.1,110.6,124.4,362538.2,362538.2,0
"289",10005,372618.3,252154.8,120463.5,19607.1,0,19607.1,7964.5,0,7964.5,97358.1,14408.1,82950,1147.7,0,1147.7,21183.4,8462.3,12721.1,649.9,318,331.9,224707.6,224707.6,0
"290",11001,138.3,69.1,69.1,0,0,0,0,0,0,138.3,69.1,69.1,0,0,0,0,0,0,0,0,0,0,0,0
"291",12001,74390.9,760.5,73630.4,36379.7,0,36379.7,4867.2,0,4867.2,29134.1,746.7,28387.5,553.1,13.8,539.3,0,0,0,0,0,0,3456.8,0,3456.8
