"collection","colid","area","lat","lon","elev","MAXCAP","fips","height","normcap"
"reservoir",926,"NA",43.6233,-95.6167,"NA",13338852.72,27105,3.048,8368
"reservoir",927,"233.87609699999999",42.9667,-109.017,"NA",9793831.2,56013,14.3256,5500
"reservoir",928,"1781.9131199999999",40.8017,-122.762,"NA",3405638280,6105,139.5984,2448000
"reservoir",929,"246.04904999999999",41.8,-74.425,"NA",203524200,36111,59.436,154000
"reservoir",930,"1494.4242300000001",42.38,-78.1834,"NA",33303960,36003,39.0144,25400
"reservoir",931,"331.51871999999997",42.2233,-114.88,"NA",37004400,16083,26.2128,30000
"reservoir",932,"NA",43.59,-97.1717,"NA",21462552,46087,12.4968,8170
"reservoir",933,"12294.68253",41.0217,-121.675,"NA",75612324,6089,31.0896,40600
"reservoir",934,"238.27907999999999",41.825,-74.6401,"NA",175154160,36105,57.912,112000
"reservoir",935,"9013.1651999999995",42.645,-111.695,"NA",20105724,16029,17.6784,11000
"reservoir",936,"NA",42.9583,-108.833,"NA",8807047.2,56013,6.7056,5000
"reservoir",937,"4169.8838999999998",42.2116,-114.733,"NA",284502162,16083,61.8744,231000
"reservoir",938,"NA",40.9233,-121.993,"NA",34167396,6089,39.0144,15700
"reservoir",939,"1323.48489",43.3466,-88.5984,"NA",23066076,55027,2.1336,13000
"reservoir",940,"336.69869999999997",42.8366,-109.707,"NA",46625544,56035,6.7056,22280
"reservoir",941,"23568.909",43.3433,-103.438,"NA",230784108,46047,41.4528,139800
"reservoir",942,"104.894595",41.5766,-73.4384,"NA",182555040,9005,64.9224,137000
"reservoir",943,"NA",43.5433,-95.6367,"NA",17662200.12,27105,1.8288,7868
"reservoir",944,"367.77857999999998",41.2233,-120.408,"NA",43541844,6049,16.4592,23000
"reservoir",946,"15.53994",40.9066,-121.765,"NA",8807047.2,6089,18.8976,5870
"reservoir",947,"NA",40.8466,-121.99,"NA",67841400,6089,56.6928,34000
"reservoir",948,"NA",41.3583,-72.6134,"NA",10274888.4,9009,13.716,5450
"reservoir",949,"23164.870559999999",43.31,-89.725,"NA",238308336,55111,11.5824,119950
"reservoir",950,"NA",43.015,-106.7,"NA",15234711.48,56025,5.4864,11865
"reservoir",951,"17262.283350000002",40.7183,-122.42,"NA",5750483760,6089,146.6088,4552000
"reservoir",952,"NA",41.8633,-116.27,"NA",9867840,32007,7.3152,8000
"reservoir",953,"3602.6760899999999",41.4483,-73.2967,"NA",192601734.6,9009,50.9016,129965
"reservoir",954,"NA",42.7966,-109.022,"NA",15911892,56013,14.0208,9750
"reservoir",955,"NA",42.2364,-78.3075,"NA",20349953.04,36003,16.764,8215
"reservoir",956,"46.619819999999997",41.3383,-72.7667,"NA",65991180,9009,28.956,48000
"reservoir",957,"1888.1027099999999",42.1966,-113.915,"NA",91717872.36,16031,39.3192,74400
"reservoir",958,"NA",42.9566,-84.9034,"NA",10977972,26067,10.0584,7500
"reservoir",959,"3991.1745900000001",41.3833,-73.1717,"NA",55069948.08,9001,25.6032,38268
"reservoir",960,"NA",41.425,-73.45,"NA",182555040,9001,30.48,137000
"reservoir",961,"207.19919999999999",41.0833,-120.367,"NA",71911884,6035,2.7432,39500
"reservoir",962,"NA",42.345,-112.445,"NA",14801760,16071,24.384,8700
"reservoir",963,"NA",40.63,-122.477,"NA",8992069.2,6089,56.0832,5870
"reservoir",964,"59.569769999999998",41.4516,-73.7384,"NA",16405284,36079,17.3736,8350
"reservoir",965,"NA",41.3216,-73.0734,"NA",7889338.08,9009,11.8872,5740
"reservoir",966,"NA",42.59,-110.208,"NA",8745373.2,56035,9.144,5211
"reservoir",967,"NA",42.7916,-83.7917,"NA",43171800,26049,5.4864,30000
"reservoir",968,"NA",41.4933,-74.0667,"NA",9091981.08,36071,9.144,6600
"reservoir",969,"520.58798999999999",40.5983,-122.537,"NA",340440480,6089,80.1624,241000
"reservoir",970,"59.569769999999998",41.62,-74.8317,"NA",41013210,36105,27.432,21850
"reservoir",971,"10.359959999999999",41.405,-73.59,"NA",21129512.4,36079,14.3256,13500
"reservoir",972,"176.11931999999999",42.7167,-83.09,"NA",9559470,26099,7.9248,5000
"reservoir",973,"17378.832900000001",40.6116,-122.443,"NA",30960348,6089,36.8808,23800
"reservoir",974,"771.81701999999996",41.9817,-77.1717,"NA",205991160,42117,46.0248,7000
"reservoir",975,"209.78918999999999",41.3966,-73.5917,"NA",23436120,36079,23.7744,16100
"reservoir",976,"77.699700000000007",40.9083,-120.985,"NA",9909778.32,6035,12.8016,5250
"reservoir",977,"NA",43.175,-102.74,"NA",22572684,46113,15.8496,10800
"reservoir",978,"111.36957",41.4133,-73.6951,"NA",52176204,36079,19.812,30900
"reservoir",979,"56.979779999999998",41.39,-73.65,"NA",19920702,36079,23.4696,12300
"reservoir",980,"217.55915999999999",43.1116,-88.45,"NA",18502200,55133,3.6576,11000
"reservoir",981,"308.20881000000003",40.3683,-123.432,"NA",123348000,6105,35.9664,51800
"reservoir",982,"305.61882000000003",41.5716,-74.7834,"NA",42801756,36105,36.576,27350
"reservoir",983,"51.799799999999998",43.085,-88.2651,"NA",27753300,55133,2.1336,15000
"reservoir",984,"NA",43.2116,-91.095,"NA",333039600,55023,10.3632,197000
"reservoir",985,"NA",41.265,-73.1401,"NA",10484580,9001,14.6304,7100
"reservoir",986,"437.70830999999998",41.3583,-73.6651,"NA",61377964.8,36079,33.528,43500
"reservoir",987,"NA",43.0633,-88.4017,"NA",8634360,55133,3.048,6000
"reservoir",988,"NA",41.6783,-116.347,"NA",12912068.64,32007,10.3632,10469
"reservoir",990,"725.19719999999995",41.9016,-77.1284,"NA",176634336,42117,42.672,9500
"reservoir",991,"315.97877999999997",41.9017,-77.145,"NA",167753280,42117,37.1856,8850
"reservoir",992,"62.159759999999999",41.325,-73.6484,"NA",31453740,36119,33.2232,22000
"reservoir",993,"657.85745999999995",43.095,-89.37,"NA",98678400,55025,3.6576,50000
"reservoir",994,"NA",41.2483,-73.2584,"NA",44405280,9001,36.8808,35100
"reservoir",995,"155.39940000000001",41.5916,-75.3284,"NA",82643160,42127,40.8432,3400
"reservoir",996,"90.649649999999994",41.2483,-73.35,"NA",51806160,9001,39.0144,37600
"reservoir",997,"NA",40.8416,-120.785,"NA",11964756,6035,12.192,8650
"reservoir",998,"113.95956",40.9683,-120.137,"NA",15955063.8,6035,17.0688,9560
"reservoir",999,"NA",42.64,-83.4817,"NA",10237884,26125,3.6576,6900
"reservoir",1000,"NA",41.48,-74.7567,"NA",23312772,36105,25.908,13110
"reservoir",1001,"11395.956",42.2766,-111.707,"NA",15548015.4,16041,31.0896,11500
"reservoir",1002,"NA",41.2083,-73.2817,"NA",14351539.8,9001,21.336,9000
"reservoir",1003,"NA",42.2116,-112.172,"NA",6673126.8,16071,24.0792,5410
"reservoir",1004,"49.209809999999997",41.2883,-73.755,"NA",28579731.6,36119,24.9936,20500
"reservoir",1005,"282.30891000000003",41.6866,-115.842,"NA",114713640,32007,24.0792,72000
"reservoir",1006,"77.699700000000007",41.265,-73.6651,"NA",48969156,36119,31.6992,32000
"reservoir",1007,"818.43683999999996",41.2633,-73.7101,"NA",18502200,36119,8.8392,10750
"reservoir",1009,"489.50810999999999",42.0933,-79.2434,"NA",543964680,36013,3.6576,50000
"reservoir",1010,"NA",42.1866,-111.973,"NA",17268720,16041,9.144,14000
"reservoir",1011,"655.26747",42.0833,-112.65,"NA",8128633.2,16071,16.1544,6590
"reservoir",1012,"NA",41.4,-117.183,"NA",81409680,32013,23.1648,35000
"reservoir",1013,"590.51772000000005",41.4583,-75.1867,"NA",435332096.4,42103,20.1168,214690
"reservoir",1014,"971.24625000000003",41.2275,-73.855,"NA",118414080,36119,50.5968,72900
"reservoir",1015,"NA",41.2617,-74.0867,"NA",7400880,36071,3.6576,5100
"reservoir",1016,"34.705866",41.1666,-73.55,"NA",8924227.8,9001,15.24,7210
"reservoir",1017,"NA",41.39,-74.97,"NA",32625546,42103,8.2296,12610
"reservoir",1018,"383.31851999999998",42.5133,-83.675,"NA",14801760,26093,6.096,9600
"reservoir",1019,"NA",42.1283,-111.81,"NA",7400880,16041,21.9456,6000
"reservoir",1020,"682462.36499999999",43.065,-98.555,"NA",6907488000,46023,48.768,3800000
"reservoir",1021,"NA",41.13,-73.6117,"NA",9269602.2,9001,22.86,5550
"reservoir",1022,"388.49849999999998",42.7167,-105.613,"NA",33118938,56009,40.5384,20000
"reservoir",1023,"NA",42.8383,-88.3817,"NA",8634360,55127,3.3528,5000
"reservoir",1024,"33.151871999999997",41.0733,-73.7667,"NA",143774428.8,36119,42.672,93780
"reservoir",1025,"69.929730000000006",41.1067,-73.9667,"NA",44851799.76,36087,14.9352,17250
"reservoir",1026,"15.53994",41.38,-75.63,"NA",10413038.16,42069,18.288,7642
"reservoir",1027,"69.929730000000006",41.1616,-74.3334,"NA",33155942.4,34031,3.3528,21120
"reservoir",1028,"26094.149249999999",42.5483,-106.718,"NA",227577060,56025,53.34,184500
"reservoir",1029,"6718.4340599999996",42.805,-89.09,"NA",131982360,55105,4.8768,53000
"reservoir",1030,"NA",42.7783,-103.312,"NA",12334800,31045,5.1816,10000
"reservoir",1031,"NA",42.765,-88.5567,"NA",8881056,55127,3.048,5500
"reservoir",1032,"3988.5846000000001",42.58,-85.97,"NA",17515416,26005,10.0584,12000
"reservoir",1033,"5646.1782000000003",41.8383,-79.0017,"NA",1455506400,42123,51.5112,745000
"reservoir",1034,"1137.0056099999999",42.255,-109.43,"NA",67101312,56037,3.6576,39700
"reservoir",1035,"0.51799799999999996",41.8316,-79.0134,"NA",7965813.84,42123,34.4424,5981
"reservoir",1036,"572.38779",41.9166,-79.9,"NA",130748880,42049,25.2984,48300
"reservoir",1037,"NA",42.2266,-109.385,"NA",9251100,56037,4.572,7500
"reservoir",1038,"15.53994",41.1116,-74.4917,"NA",11489866.2,34037,17.3736,7400
"reservoir",1039,"25925.799900000002",42.4633,-106.855,"NA",1253215680,56025,6.096,1016000
"reservoir",1040,"38.849850000000004",41.295,-75.6184,"NA",10165108.68,42069,41.148,5957
"reservoir",1041,"126.90951",41.0183,-74,"NA",23929512,34003,7.9248,10650
"reservoir",1042,"25.899899999999999",40.5166,-120.662,"NA",9573038.28,6035,11.8872,5500
"reservoir",1043,"284.89890000000003",40.4533,-120.942,"NA",34401757.2,6035,5.7912,17290
"reservoir",1044,"NA",42.3583,-84.2567,"NA",12334800,26075,3.048,5000
"reservoir",1045,"28.489889999999999",41.075,-74.4484,"NA",17604226.56,34031,14.6304,10796
"reservoir",1046,"59.569769999999998",41.9,-111.983,"NA",7647576,49005,23.1648,5620
"reservoir",1047,"797.71691999999996",42.3083,-83.7534,"NA",9001937.04,26161,8.8392,6362
"reservoir",1048,"235.68908999999999",41.0425,-74.2917,"NA",134819364,34031,4.2672,106100
"reservoir",1049,"NA",42.785,-91.095,"NA",261497760,19043,9.7536,155000
"reservoir",1050,"28.489889999999999",40.435,-120.91,"NA",13568280,6035,3.6576,8000
"reservoir",1051,"NA",41.2266,-116.538,"NA",29603520,32007,17.6784,18064
"reservoir",1052,"20.719919999999998",41.3083,-75.975,"NA",8523346.8,42079,8.2296,5880
"reservoir",1053,"723902.20499999996",42.8483,-97.4817,"NA",621673920,31027,19.2024,443000
"reservoir",1054,"145.55743799999999",41.0267,-74.425,"NA",14185020,34031,26.2128,8900
"reservoir",1055,"292.66887000000003",40.9566,-74.0284,"NA",12366870.48,34003,7.62,10026
"reservoir",1056,"88.059659999999994",41.04,-74.5117,"NA",18502200,34027,18.288,12000
"reservoir",1057,"NA",40.9916,-74.2684,"NA",7894272,34031,11.8872,5880
"reservoir",1058,"15539.94",41.8366,-112.047,"NA",81409680,49003,29.5656,26548
"reservoir",1060,"2136.7417500000001",42.215,-83.4467,"NA",31151537.4,26163,10.668,17780
"reservoir",1061,"93.239639999999994",42.6133,-88.6217,"NA",25903080,55127,2.1336,12400
"reservoir",1062,"NA",40.9717,-74.2567,"NA",12889866,34031,16.764,8590
"reservoir",1063,"28.489889999999999",41.265,-76.045,"NA",13020614.88,42079,19.812,8823
"reservoir",1064,"11.3441562",41.0333,-74.645,"NA",12322465.2,34037,6.096,7061
"reservoir",1065,"93.239639999999994",42.5916,-88.4317,"NA",75242280,55127,2.4384,40000
"reservoir",1066,"225.32912999999999",42.205,-83.5584,"NA",39137086.92,26161,9.144,28867
"reservoir",1067,"11085.1572",42.0333,-110.067,"NA",499756756.8,56023,36.8808,345300
"reservoir",1068,"331.51871999999997",41.9633,-110.658,"NA",68088096,56023,27.432,42393
"reservoir",1069,"37114.556700000001",42.4833,-104.95,"NA",1386431520,56031,51.816,795200
"reservoir",1070,"15.53994",40.9633,-74.4601,"NA",17113301.52,34027,9.7536,9517
"reservoir",1071,"NA",41.17,-75.845,"NA",11517002.76,42079,9.7536,7442
"reservoir",1072,"432.52832999999998",40.2833,-121.025,"NA",65991180,6035,5.4864,24800
"reservoir",1073,"NA",42.2217,-84.3184,"NA",8511012,26075,3.3528,5280
"reservoir",1074,"25.899899999999999",40.3767,-120.507,"NA",15494975.76,6035,4.2672,7482
"reservoir",1075,"NA",42.1333,-108.488,"NA",34895149.2,56037,6.096,17267
"reservoir",1076,"189.58726799999999",41.5583,-78.5967,"NA",136916280,42047,54.5592,84300
"reservoir",1077,"NA",41.0966,-75.5401,"NA",27666956.4,42089,13.4112,5402
"reservoir",1078,"1605.7937999999999",42.635,-100.872,"NA",106202628,31031,35.052,74500
"reservoir",1079,"308.20881000000003",40.8966,-74.3984,"NA",39471360,34027,36.576,28000
"reservoir",1080,"748.50711000000001",41.1133,-75.7217,"NA",183788520,42079,69.7992,2000
"reservoir",1081,"NA",40.9983,-75.03,"NA",7400880,34041,15.8496,5403
"reservoir",1082,"2589.9899999999998",42.2833,-85.4917,"NA",11409690,26077,4.2672,6000
"reservoir",1083,"427.34834999999998",41.355,-77.36,"NA",43788540,42081,34.4424,1100
"reservoir",1084,"67.339740000000006",40.9183,-74.6651,"NA",73083690,34037,5.1816,48209
"reservoir",1085,"118.103544",41.6966,-80.1,"NA",32440524,42039,23.1648,15100
"reservoir",1086,"629.36757",41.4066,-78.0184,"NA",156651960,42023,50.5968,2000
"reservoir",1087,"1271.6850899999999",40.175,-121.092,"NA",2158590000,6063,35.052,1308000
"reservoir",1089,"NA",42.5416,-90.6417,"NA",209691600,55043,6.096,170000
"reservoir",1090,"3884.9850000000001",42.4583,-103.067,"NA",79189416,31045,18.5928,31100
"reservoir",1091,"NA",41.255,-114.915,"NA",34537440,32007,24.384,22800
"reservoir",1092,"585.33774000000005",41.36,-77.925,"NA",144317160,42035,41.148,1590
"reservoir",1093,"NA",40.79,-74.3617,"NA",7154184,34013,15.8496,5000
"reservoir",1094,"17200.123589999999",42.1566,-106.908,"NA",1254819204,56007,62.7888,1017300
"reservoir",1095,"194.24924999999999",40.115,-121.147,"NA",89205273.6,6063,21.9456,53120
"reservoir",1096,"NA",42.0833,-84.325,"NA",90044040,26075,10.0584,56000
"reservoir",1097,"569.79780000000005",41.625,-111.875,"NA",23053741.2,49005,24.9936,18690
"reservoir",1098,"12.690951",40.03,-121.475,"NA",9275769.6,6007,25.908,5180
"reservoir",1099,"38870.569920000002",42.29,-104.763,"NA",55753296,56031,28.956,45200
"reservoir",1100,"NA",40.6366,-118.268,"NA",29603520,32027,5.4864,20000
"reservoir",1101,"23.620708799999999",40.1133,-120.962,"NA",10268721,6063,10.668,5200
"reservoir",1102,"NA",40.18,-120.607,"NA",58545894.72,6063,27.432,22564
"reservoir",1103,"1919.1825899999999",39.8183,-122.337,"NA",456387600,6103,41.148,143700
"reservoir",1104,"44.029829999999997",40.93,-75.5634,"NA",34129158.12,42025,43.2816,19980
"reservoir",1105,"NA",40.605,-118.3,"NA",27383256,32027,7.9248,15000
"reservoir",1106,"39.626846999999998",42.4166,-90.1634,"NA",18045812.4,17085,24.384,11440
"reservoir",1107,"190.36426499999999",41.655,-80.84,"NA",13067487.12,39007,14.3256,6091
"reservoir",1108,"3219.3575700000001",42.31,-88.2517,"NA",139284561.6,17111,3.9624,37000
"reservoir",1109,"1238.01522",41.475,-79.4467,"NA",240399084.6,42053,37.4904,127960
"reservoir",1110,"56.979779999999998",40.8966,-75.5634,"NA",21145547.64,42025,41.148,12583
"reservoir",1111,"249.41603699999999",40.8666,-75.6384,"NA",114985005.6,42025,45.72,41220
"reservoir",1112,"NA",42.4066,-91.345,"NA",11959822.08,19055,12.192,7424
"reservoir",1113,"NA",41.5017,-111.942,"NA",12889866,49003,7.3152,7560
"reservoir",1114,"NA",41.5166,-111.745,"NA",17885460,49005,47.5488,12800
"reservoir",1115,"NA",41.96,-107.49,"NA",8894624.28,56007,3.048,6119
"reservoir",1116,"NA",42.1683,-104.69,"NA",239295120,56031,28.3464,104110
"reservoir",1117,"23.309909999999999",39.8516,-121.575,"NA",18255504,6007,49.0728,11500
"reservoir",1118,"409.21841999999998",41.4983,-80.4617,"NA",548898600,42039,15.24,188000
"reservoir",1119,"23.309909999999999",40.8567,-75.9901,"NA",14292332.76,42107,28.956,8287
"reservoir",1120,"80.289689999999993",39.9016,-121.227,"NA",8884756.44,6063,28.0416,5843
"reservoir",1121,"41698.839",40.4616,-118.308,"NA",234361200,32027,19.2024,179000
"reservoir",1122,"75.109710000000007",39.8966,-121.202,"NA",156651960,6063,33.8328,103000
"reservoir",1123,"NA",41.395,-112.078,"NA",275164718.4,49003,8.5344,215120
"reservoir",1124,"3496.4865",41.9717,-85.5384,"NA",14289865.8,26149,9.4488,6550
"reservoir",1125,"106.966587",40.6466,-74.9134,"NA",41531271.6,34019,27.432,29840
"reservoir",1126,"779.58699000000001",39.585,-122.532,"NA",72158580,6021,36.2712,50055
"reservoir",1127,"NA",42.2617,-90.42,"NA",113480160,17085,6.4008,92000
"reservoir",1128,"2030.55216",41.505,-111.015,"1952.2439999999999",43788540,56041,17.0688,28000
"reservoir",1129,"14.762943",40.6133,-74.84,"NA",238061640,34019,51.2064,50000
"reservoir",1130,"878.00661000000002",41.045,-77.61,"NA",229427280,42027,22.5552,28800
"reservoir",1131,"NA",41.825,-84.2617,"NA",10998941.16,26091,8.8392,5368
"reservoir",1132,"NA",41.37,-80.0867,"NA",81903072,42085,12.8016,17825
"reservoir",1133,"38.849850000000004",39.7633,-121.527,"NA",11644051.2,6007,27.7368,8600
"reservoir",1134,"274.53894000000003",41.9083,-85.4834,"NA",10546254,26149,5.4864,5225
"reservoir",1135,"NA",42.18,-89.8901,"NA",27345018.12,17015,22.5552,14711
"reservoir",1136,"NA",42,-105.033,"NA",14296033.2,56031,14.3256,9370
"reservoir",1137,"NA",41.945,-86.3284,"NA",11471364,26021,7.3152,5500
"reservoir",1138,"NA",41.135,-78.7117,"NA",9621144,42033,22.86,5500
"reservoir",1139,"748.50711000000001",39.4066,-122.958,"NA",162819360,6033,35.9664,73000
"reservoir",1140,"47396.817000000003",40.8466,-76.81,"NA",47118936,42097,2.4384,14200
"reservoir",1141,"2463.0804899999998",41.1916,-79.435,"NA",56933736.36,42031,30.48,33737
"reservoir",1142,"72.519720000000007",41.4066,-81.1867,"NA",50942724,39055,11.2776,18100
"reservoir",1143,"NA",41.8916,-105.727,"NA",162227289.6,56001,7.3152,123120
"reservoir",1144,"NA",39.8816,-120.475,"NA",155876101.1,6063,32.004,84371
"reservoir",1145,"354.82862999999998",41.2983,-111.592,"NA",10768280.4,49057,58.8264,7870
"reservoir",1146,"802.89689999999996",41.25,-111.833,"NA",143268702,49057,27.1272,110150
"reservoir",1147,"212.37917999999999",39.8916,-120.187,"NA",106667650,6063,33.528,55477
"reservoir",1148,"67.339740000000006",39.7217,-121.022,"NA",142158570,6063,58.5216,93010
"reservoir",1149,"1512.5541599999999",41.265,-80.4634,"NA",432951480,42085,19.5072,156700
"reservoir",1150,"127.427508",40.3183,-74.1184,"NA",17638764,34025,13.1064,8000
"reservoir",1151,"251.22902999999999",41.3,-80.7584,"NA",217092480,39155,13.1064,82400
"reservoir",1152,"NA",41.9817,-103.595,"NA",16528632,31157,3.9624,11000
"reservoir",1153,"4190.6038200000003",41.8383,-105.638,"NA",178702882,56001,10.668,92000
"reservoir",1154,"NA",42.125,-91.8084,"NA",13568280,19113,21.6408,7100
"reservoir",1155,"NA",42.1828,-97.5472,"NA",23164754.4,31139,17.3736,6890
"reservoir",1156,"NA",41.2983,-111.112,"NA",7667311.68,49033,8.2296,6216
"reservoir",1157,"NA",40.47,-75.1867,"NA",87577080,42017,31.0896,40000
"reservoir",1158,"264.17898000000002",39.3567,-122.515,"NA",67348008,6011,28.0416,50900
"reservoir",1159,"NA",40.96,-78.5234,"NA",257797320,42033,31.0896,9500
"reservoir",1160,"9386.1237600000004",39.5517,-121.543,"NA",27136560,6007,30.48,13328
"reservoir",1161,"7.7699699999999998",40.5966,-76.1584,"NA",9221496.48,42107,32.004,5737
"reservoir",1162,"271.94895000000002",39.2,-123.133,"NA",191806140,6045,44.196,122500
"reservoir",1163,"NA",41.9166,-103.5,"NA",82396464,31157,14.6304,62200
"reservoir",1164,"NA",39.5266,-121.6,"NA",19202816.64,6007,18.5928,11768
"reservoir",1165,"9352.4538900000007",39.535,-121.482,"NA",4791054646,6007,193.2432,3537577
"reservoir",1166,"318.56876999999997",41.185,-111.4,"NA",32995590,49029,55.1688,22510
"reservoir",1167,"62.159759999999999",39.5816,-121.115,"NA",97013202,6007,76.2,65050
"reservoir",1169,"80.289689999999993",39.575,-121.135,"NA",8325990,6007,34.1376,5650
"reservoir",1170,"NA",39.45,-121.633,"NA",110447032.7,6007,10.0584,57041
"reservoir",1171,"220.14914999999999",41.1533,-80.78,"NA",70555056,39155,18.288,35700
"reservoir",1172,"NA",41.9733,-91.68,"NA",12141143.64,19113,6.096,9843
"reservoir",1173,"8728.2662999999993",41.6666,-86.1317,"NA",7424316.12,18141,10.0584,6019
"reservoir",1174,"221703.144",41.8983,-90.1567,"NA",236828160,17195,6.4008,192000
"reservoir",1175,"497.27807999999999",40.4433,-75.93,"NA",14678412,42011,15.5448,10888
"reservoir",1176,"707.06727000000001",41.155,-81.08,"NA",152951520,39133,23.4696,56700
"reservoir",1177,"536.12792999999999",41.1833,-81.3317,"NA",22511010,39133,10.668,8172
"reservoir",1178,"NA",40.315,-75.205,"NA",21131979.36,42017,18.5928,6539
