collection,colid,area,lat,lon,elev,MAXCAP
reservoir,2390,134.67948,33.7283,-95.5667,NA,34044048
reservoir,2391,10668.16881,33.695,-93.9617,NA,2288019056
reservoir,2392,76262.25555,33.1542,-107.191,NA,2932551828
reservoir,2393,712.24725,33.663,-98.7786,NA,249162960
reservoir,2394,NA,33.6516,-96.13,NA,34537440
reservoir,2395,20.71992,33.645,-96.3584,NA,24669600
reservoir,2396,NA,32.5183,-111.947,NA,178854600
reservoir,2398,21.3156177,33.29,-87.4834,NA,12765284.52
reservoir,2399,NA,33.4916,-91.175,NA,13321584
reservoir,2400,NA,33.5233,-99.7417,NA,23436120
reservoir,2401,NA,33.265,-87.5067,NA,222026400
reservoir,2402,10955.6577,33.2533,-87.45,NA,145538305.2
reservoir,2403,7948.67931,33.4566,-101.083,NA,98678400
reservoir,2404,NA,33.5533,-97.0117,NA,29011449.6
reservoir,2405,12509.6517,33.21,-87.5851,NA,17022024
reservoir,2406,NA,33.2733,-88.7767,NA,12458148
reservoir,2407,258.999,33.4683,-97.8651,NA,71603514
reservoir,2408,471.37818,32.82,-83.7709,NA,21277530
reservoir,2409,621.5976,33.4233,-99.3684,NA,55506600
reservoir,2410,14892.4425,33.2066,-88.285,NA,86343600
reservoir,2411,79512.693,32.8964,-107.292,NA,425673948
reservoir,2412,9194.4645,32.9183,-85.1884,NA,955700304
reservoir,2413,NA,33.3883,-95.1467,NA,11964756
reservoir,2414,NA,33.26,-91.2217,NA,41938320
reservoir,2415,23543.0091,32.9633,-86.5134,NA,326872200
reservoir,2416,NA,33.3017,-92.4634,NA,104845800
reservoir,2417,NA,33.3514,-97.0342,NA,1313656200
reservoir,2418,8917.33557,33.3044,-94.1606,NA,7068827184
reservoir,2419,NA,33.2416,-92.025,NA,16775328
reservoir,2420,2877.47889,33.22,-97.83,NA,1139506093
reservoir,2421,11033.3574,32.6628,-85.0909,NA,223259880
reservoir,2422,25459.6017,32.7833,-86.5,NA,308370000
reservoir,2423,NA,33.1733,-95.61,NA,42801756
reservoir,2424,549.07788,33.1333,-98.6134,0.39624,129515400
reservoir,2425,572.38779,33.13,-98.6084,NA,43171800
reservoir,2426,NA,32.6667,-85.4384,NA,12581496
reservoir,2428,7769.97,32.6817,-85.9117,NA,2000704560
reservoir,2429,932.3964,33.0716,-99.56,NA,185022000
reservoir,2430,18699.7278,32.85,-88.1517,NA,111013200
reservoir,2431,NA,33.0316,-92.0884,NA,46502196
reservoir,2432,NA,33.08,-95.0434,NA,58713648
reservoir,2433,619.00761,33.075,-95.0017,NA,366947965.2
reservoir,2434,NA,33.0517,-93.5267,NA,172687200
reservoir,2435,4299.3834,33.0689,-96.9659,NA,2569092144
reservoir,2436,15021.942,32.7783,-87.8417,NA,72343602
reservoir,2437,194.24925,33.0561,-95.1392,NA,202290720
reservoir,2438,NA,33.0433,-94.8334,NA,62044044
reservoir,2439,12095.2533,32.5153,-85.0011,NA,39471360
reservoir,2440,NA,32.5466,-85.4467,NA,7647576
reservoir,2441,26417.898,32.6183,-86.2584,NA,283700400
reservoir,2442,1994.2923,33.0333,-96.4834,NA,1136281776
reservoir,2443,8598.7668,32.575,-85.8984,NA,32070480
reservoir,2444,NA,32.5767,-86.2784,NA,283700400
reservoir,2445,8598.7668,32.535,-85.8884,NA,13568280
reservoir,2446,1800.04305,32.9667,-97.05,NA,935964624
reservoir,2447,7.76997,32.9466,-96.97,NA,29603520
reservoir,2448,1035.996,32.9,-92.7667,NA,9357179.28
reservoir,2449,95.82963,32.9183,-94.725,NA,44405280
reservoir,2450,44003.9301,32.595,-104.347,NA,41464663.68
reservoir,2451,598.28769,32.8816,-93.895,NA,57356820
reservoir,2452,58404.2745,32.87,-98.425,NA,1603524000
reservoir,2453,80.28969,32.8866,-95.345,NA,29973564
reservoir,2454,5102.2803,32.87,-97.4967,NA,839179615.8
reservoir,2455,2867.11893,32.8283,-98.9634,NA,888105600
reservoir,2456,80.28969,32.8583,-95.45,NA,36017616
reservoir,2457,28.48989,32.84,-94.5484,NA,27136560
reservoir,2458,163.16937,32.8166,-98.0417,NA,14801760
reservoir,2459,258.999,32.815,-96.725,NA,48599112
reservoir,2460,1958.03244,32.8116,-95.9167,NA,2047576800
reservoir,2461,40015.3455,32.52,-87.88,NA,185022000
reservoir,2462,2773.87929,32.8017,-96.5067,NA,719858928
reservoir,2463,5345.73936,32.7916,-97.4151,NA,118691613
reservoir,2464,282.30891,32.7717,-97.675,NA,46280169.6
reservoir,2465,344.46867,32.74,-92.9017,NA,246696000
reservoir,2466,1269.0951,32.7766,-95.5,NA,1293279110
reservoir,2467,2201.4915,32.765,-94.4967,NA,2289955620
reservoir,2468,77.6997,32.7116,-92.34,NA,296035200
reservoir,2469,NA,32.6416,-90.6084,NA,18995592
reservoir,2470,NA,32.4933,-88.5134,NA,25829071.2
reservoir,2471,NA,32.66,-91.7284,NA,8634360
reservoir,2472,764.04705,32.7317,-96.9434,NA,87429062.4
reservoir,2474,36.25986,32.7283,-96.1734,NA,24850921.56
reservoir,2475,370.36857,32.7217,-97.1984,NA,127665180
reservoir,2476,7106.93256,32.7066,-93.9184,NA,931277400
reservoir,2477,NA,32.475,-88.7984,NA,175585878
reservoir,2478,3809.87529,32.5833,-101.135,NA,444052800
reservoir,2479,42216.837,32.3233,-86.7834,NA,288881016
reservoir,2480,38.84985,32.685,-95.5517,NA,19711010.4
reservoir,2481,297.84885,32.6483,-98.8684,NA,47170742.16
reservoir,2482,NA,32.195,-85.525,NA,9867840
reservoir,2483,1238.01522,32.6166,-99.6684,NA,156651960
reservoir,2484,NA,32.6516,-93.655,NA,94977960
reservoir,2485,NA,32.6483,-93.6617,NA,22202640
reservoir,2486,1193.98539,32.6466,-98.2683,NA,210598207.8
reservoir,2487,1111.10571,32.65,-97.45,NA,505726800
reservoir,2488,NA,32.585,-92.0617,NA,13148896.8
reservoir,2489,600.87768,32.6416,-96.9959,NA,328105680
reservoir,2490,82.87968,32.555,-92.12,NA,16651980
reservoir,2491,77.6997,32.6116,-95.2517,NA,40174443.6
reservoir,2492,90.64965,32.555,-94.9584,NA,16841935.92
reservoir,2493,7692.2703,32.4,-90.0634,NA,557532960
reservoir,2494,663.03744,32.5133,-93.7967,NA,265198200
reservoir,2495,269.35896,32.4389,-100.307,NA,23855503.2
reservoir,2496,362.5986,32.45,-92.1734,NA,65374440
reservoir,2497,9712.4625,31.848,-83.942,NA,90870471.6
reservoir,2498,NA,31.4933,-110.868,NA,14086341.6
reservoir,2499,67.33974,32.44,-98.9834,NA,40458144
reservoir,2500,113.95956,32.385,-99.7284,NA,21969512.28
reservoir,2501,53612.793,32.1016,-87.4,NA,409268664
reservoir,2502,833.97678,32.3183,-100.917,NA,87207036
reservoir,2503,670.80741,32.36,-98.675,NA,89118930
reservoir,2504,525.76797,32.2816,-100.86,NA,111259896
reservoir,2505,41732.50887,32.3733,-97.6884,NA,296827094.2
reservoir,2506,95.570631,32.318,-99.4787,NA,20414094
reservoir,2507,409.21842,32.3616,-94.605,NA,124632052.7
reservoir,2508,3776.20542,32.325,-93.4267,NA,392246640
reservoir,2509,119.13954,32.3166,-93.1534,NA,61674000
reservoir,2510,77.6997,32.3416,-96.805,NA,29187837.24
reservoir,2511,688.93734,32.3166,-93.67,NA,330202596
reservoir,2512,165.75936,32.2883,-97.76,NA,282466920
reservoir,2513,264.17898,32.235,-99.8884,NA,19723345.2
reservoir,2514,258.999,32.2883,-97.4167,NA,82273116
reservoir,2515,336.6987,32.2717,-94.5517,NA,224863404
reservoir,2516,461.01822,32.2666,-96.6334,NA,331066032
reservoir,2517,NA,32.1716,-91.9451,NA,17268720
reservoir,2518,40481.5437,32.1683,-92.11,NA,193409664
reservoir,2519,2608.11993,32.2347,-96.1406,NA,1338325800
reservoir,2520,NA,32.2283,-95.965,NA,66977964
reservoir,2521,277.12893,32.2116,-95.1717,NA,105844918.8
reservoir,2522,NA,32.1716,-92.9867,NA,26396472
reservoir,2523,54.38979,32.205,-95.7234,134.112,57973560
reservoir,2524,53612.793,31.9017,-103.91,-0.131064,499559400
reservoir,2525,19321.3254,31.6267,-85.0634,NA,1152563712
reservoir,2526,530.94795,32.1166,-93.5634,NA,51806160
reservoir,2527,631.95756,32.04,-100.267,NA,97859369.28
reservoir,2528,NA,32.1116,-96.1034,NA,9596474.4
reservoir,2529,NA,32.03,-99.465,NA,113085446.4
reservoir,2530,31.07988,32.0766,-96.4034,NA,17762112
reservoir,2531,2173.00161,32.055,-95.4384,NA,1288986600
reservoir,2532,297.84885,32.0333,-94.42,NA,113480160
reservoir,2533,47914.815,31.7567,-88.1284,NA,235347984
reservoir,2534,3260.79741,31.9667,-98.5,NA,534096840
reservoir,2535,12996.56982,31.895,-100.515,NA,999118800
reservoir,2536,422.16837,31.905,-91.7717,NA,135682800
reservoir,2537,828.7968,31.95,-96.7,NA,414202584
reservoir,2538,5179.98,31.95,-96.1,NA,1455506400
reservoir,2539,471.37818,31.935,-94.975,NA,98678400
reservoir,2540,308.20881,31.615,-87.55,NA,118858132.8
reservoir,2541,NA,31.6978,-88.787,NA,7863435
reservoir,2542,660.44745,31.9133,-97.2084,NA,443929452
reservoir,2543,NA,31.7017,-89.02,NA,28863432
reservoir,2544,106.18959,31.9083,-95.3084,NA,69177258.84
reservoir,2545,124.31952,31.85,-99.5667,NA,60798229.2
reservoir,2546,1087.7958,31.8583,-92.95,NA,150484560
reservoir,2547,NA,31.8483,-92.9584,NA,345374400
reservoir,2548,3975.63465,31.8383,-99.0017,NA,552845736
reservoir,2549,67780.0383,31.85,-97.3667,NA,2590801392
reservoir,2550,NA,31.385,-85.7217,NA,11101320
reservoir,2551,NA,31.8183,-96.0417,NA,87379723.2
reservoir,2552,1675.72353,31.4067,-86.4817,NA,37004400
reservoir,2553,103.5996,31.755,-93.1084,NA,69938316
reservoir,2554,21271.58787,31.26,-85.11,NA,22424666.4
reservoir,2555,3281.51733,31.3667,-86.52,NA,9867840
reservoir,2556,NA,31.705,-94.3634,NA,16651980
reservoir,2557,208.235196,31.6167,-92.785,NA,43788540
reservoir,2558,4918.39101,31.5783,-91.9784,NA,208458120
reservoir,2559,512.81802,31.6433,-96.5784,NA,55506600
reservoir,2560,88.05966,31.5667,-92.9717,NA,19735680
reservoir,2561,4276.07349,31.6,-97.2167,NA,1021691484
reservoir,2562,626.77758,31.555,-92.66,NA,205991160
reservoir,2563,227.660121,31.5883,-94.8267,NA,150484560
reservoir,2564,NA,31.4833,-91.8617,NA,184158564
reservoir,2565,NA,31.5533,-96.98,NA,72722280.36
reservoir,2566,3581.95617,31.4667,-100.483,NA,858872124
reservoir,2567,9927.43167,31.3883,-100.478,NA,52422900
reservoir,2568,NA,31.2617,-102.847,NA,10484580
reservoir,2569,7285.64187,31.3767,-100.533,NA,1341429236
reservoir,2570,NA,31.4567,-96.9867,NA,13050218.4
reservoir,2571,NA,31.4517,-94.7,NA,33748012.8
reservoir,2572,NA,31.3817,-93.4034,NA,8412333.6
reservoir,2573,753.68709,31.3333,-91.935,NA,155418480
reservoir,2574,126.90951,31.4067,-95.605,NA,33303960
reservoir,2575,NA,31.325,-92.7334,NA,60687216
reservoir,2576,NA,31.2783,-92.6167,NA,55814970
reservoir,2577,1748.24325,31.3283,-96.3184,NA,688131355.4
reservoir,2578,44418.3285,30.7083,-84.8651,NA,501039576
reservoir,2579,NA,30.9583,-103.672,NA,9438588.96
reservoir,2580,300.43884,31.1767,-93.3584,NA,119647560
reservoir,2581,NA,31.175,-93.5684,NA,6514686294
reservoir,2582,NA,31.2,-96.4612,NA,87435229.8
reservoir,2583,1354.56477,31.14,-99.3917,NA,261991152
reservoir,2584,NA,31.13,-92.4617,NA,47118936
reservoir,2585,551.66787,31.0917,-93.3484,NA,67841400
reservoir,2586,9062.37501,31.1,-97.4834,NA,2314871916
reservoir,2587,NA,30.8733,-89.1234,NA,14579733.6
reservoir,2588,8932.87551,31.0667,-94.1,NA,6919822800
reservoir,2589,103.5996,31.0617,-96.2867,NA,30837000
reservoir,2590,621.5976,31,-92.3834,NA,123348000
reservoir,2591,3400.65687,31.0333,-97.5334,NA,1249885284
reservoir,2592,4299.3834,30.3883,-84.6417,NA,317004360
reservoir,2593,266.76897,30.7083,-88.3417,NA,168370020
reservoir,2594,147.62943,30.8183,-92.2667,NA,16281936
reservoir,2595,19613.99427,30.7833,-94.1667,NA,377938272
reservoir,2596,NA,30.7317,-92.3634,NA,29603520
reservoir,2597,80937.1875,30.7517,-98.4184,NA,1603524000
reservoir,2598,538.71792,30.7333,-93.09,NA,70925100
reservoir,2599,1012.945089,30.2667,-85.605,NA,10176210
reservoir,2600,81040.7871,30.73,-98.385,NA,43171800
reservoir,2601,NA,30.6217,-91.4767,NA,197356800
reservoir,2602,1890.6927,30.7033,-97.3167,NA,692105628
reservoir,2603,NA,30.7083,-96.4517,NA,27136560
reservoir,2604,639.72753,30.675,-97.725,NA,271488948
reservoir,2605,NA,30.125,-85.1784,NA,50079288
reservoir,2606,42949.80417,30.6333,-95.0151,NA,2522466600
reservoir,2607,220.14915,30.61,-96.0617,NA,70559989.92
reservoir,2608,NA,30.575,-97.0484,NA,24669600
reservoir,2609,93990.7371,30.555,-98.3383,NA,273832560
reservoir,2610,NA,30.5567,-98.2567,NA,3975629388
reservoir,2611,NA,29.5433,-81.725,NA,246696000
reservoir,2613,NA,30.43,-95.5434,NA,26889864
reservoir,2614,NA,29.5067,-81.81,NA,148017600
reservoir,2615,98756.3187,30.3916,-97.9067,NA,3833576897
reservoir,2616,1152.54555,30.3567,-95.56,NA,872033355.6
reservoir,2617,2608.11993,30.3333,-96.5334,NA,1269004224
reservoir,2618,99041.2176,30.295,-97.7867,NA,117180600
reservoir,2619,NA,30.285,-97.5967,NA,55753296
reservoir,2620,NA,30.155,-97.2917,NA,20922287.76
reservoir,2621,NA,30.045,-91.8517,NA,11224668
reservoir,2622,2356.8909,29.0783,-81.8817,NA,186502176
reservoir,2623,7324.49172,29.92,-95.1317,NA,347594664
reservoir,2624,2608.11993,29.915,-96.7367,NA,109320865.4
reservoir,2625,3708.86568,29.8667,-98.2,NA,1392968964
reservoir,2626,NA,28.87,-81.3434,NA,11187663.6
reservoir,2627,23.30991,29.8533,-95.1667,NA,26073300.24
reservoir,2628,5128.1802,29.025,-82.6167,NA,499559400
reservoir,2629,NA,28.955,-82.3367,NA,66607920
reservoir,2630,1657.5936,28.8717,-81.7834,NA,234361200
reservoir,2634,NA,29.755,-94.8184,NA,37004400
reservoir,2635,4317.51333,29.6533,-98.0667,NA,7277532
reservoir,2636,4361.54316,29.5933,-98.0401,NA,6229074
reservoir,2637,1577.30391,29.54,-98.9334,2.380488,403656330
reservoir,2638,NA,29.45,-101.058,NA,6979769928
reservoir,2640,5278.39962,29.495,-97.625,NA,29011449.6
reservoir,2641,62.15976,29.48,-95.63,NA,23127750
reservoir,2642,NA,29.44,-94.985,NA,14022200.64
reservoir,2643,NA,28.3417,-80.94,NA,103612320
reservoir,2644,429.93834,28.365,-81.2184,NA,69074880
reservoir,2645,NA,28.3417,-81.175,NA,27136560
reservoir,2646,NA,28.2817,-80.925,NA,103612320
reservoir,2647,NA,29.2783,-98.305,NA,99911880
reservoir,2648,NA,28.265,-81.1651,NA,90044040
reservoir,2649,797.71692,28.2667,-81.31,NA,256563840
reservoir,2650,NA,29.24,-98.3717,NA,39871007.52
reservoir,2651,284.8989,28.275,-81.545,NA,42925104
reservoir,2652,NA,29.2433,-95.5617,NA,20014446.48
reservoir,2653,68.893734,28.1817,-81.2384,NA,90044040
reservoir,2654,115.513554,28.14,-81.25,NA,45638760
reservoir,2655,1605.7938,28.1416,-81.3517,NA,344140920
reservoir,2656,NA,29.0683,-95.5284,NA,54206512.08
reservoir,2657,3.366987,28.08,-81.735,NA,36937792.08
reservoir,2658,53.094795,27.9916,-81.7117,NA,10553654.88
reservoir,2659,1683.4935,28.025,-82.4317,NA,13568280
reservoir,2660,NA,28.0167,-82.3734,NA,13568280
reservoir,2661,155.3994,28.0583,-82.7067,NA,30096912
reservoir,2662,3631.16598,28.8841,-96.5776,NA,245497057.4
reservoir,2663,NA,27.9767,-82.3517,NA,13568280
reservoir,2664,5594.3784,28.7789,-99.8284,NA,12766518
reservoir,2665,4162.11393,27.8167,-81.1984,NA,900440400
reservoir,2666,NA,27.91,-82.17,NA,20204402.4
reservoir,2668,1279.45506,28.7233,-97.1667,NA,208458120
reservoir,2669,NA,28.6667,-96.5401,NA,9280703.52
reservoir,2670,14219.0451,28.485,-98.2434,NA,917585772
reservoir,2671,NA,27.6217,-82.325,NA,64140960
reservoir,2672,NA,27.46,-81.1934,NA,9516298.2
reservoir,2673,NA,27.4017,-81.1151,NA,7524228
reservoir,2674,NA,27.315,-81.0217,NA,10040527.2
reservoir,2675,NA,27.49,-82.3334,NA,57480168
reservoir,2676,NA,27.205,-80.34,NA,10361232
reservoir,2677,113.95956,27.345,-81.4167,NA,55106952.48
reservoir,2678,1616.15376,27.3183,-81.2517,NA,514977900
reservoir,2679,14633.4435,27.2067,-80.7984,NA,10508016120
reservoir,2680,NA,27.225,-80.9584,NA,9189426
reservoir,2681,NA,27.005,-80.6,NA,117180600
reservoir,2682,NA,26.9883,-80.605,NA,10508016120
reservoir,2683,43138.87344,28.0416,-97.8651,NA,654977880
reservoir,2684,NA,26.6833,-80.37,NA,530396400
reservoir,2685,NA,26.5383,-80.0567,NA,61674000
reservoir,2686,NA,26.42,-80.0717,NA,61674000
reservoir,2687,NA,27.6267,-97.3484,NA,8140968
reservoir,2688,303.02883,27.5333,-99.4484,NA,72281928
reservoir,2689,NA,26.335,-80.5367,NA,664845720
reservoir,2690,NA,26.33,-80.775,NA,3363576612
reservoir,2691,NA,26.23,-80.4601,NA,550132080
reservoir,2692,NA,26.2183,-80.3984,NA,664845720
reservoir,2693,NA,26.1767,-80.4484,NA,664845720
reservoir,2694,NA,26.16,-80.4467,NA,222026400
reservoir,2695,NA,26.15,-80.4434,NA,222026400
reservoir,2696,NA,26.0617,-80.4434,NA,3363576612
reservoir,2697,NA,25.9617,-80.455,NA,672715322.4
reservoir,2698,NA,25.9416,-80.4417,NA,672715322.4
reservoir,2699,NA,25.7617,-80.4967,NA,672715322.4
reservoir,2700,NA,25.76,-80.5,NA,2713656000
reservoir,2701,NA,25.76,-80.6734,NA,3363576612
reservoir,2702,NA,25.7617,-80.8217,NA,3363576612
reservoir,2703,426006.7352,26.5583,-99.1617,NA,5033585184
reservoir,2704,NA,25.4167,-80.59,NA,101046681.6
reservoir,2705,NA,26.43,-97.9367,NA,27808806.6
reservoir,2706,NA,26.3833,-98.1617,NA,16651980
reservoir,2707,NA,26.2483,-97.8901,NA,9674183.64
reservoir,2708,NA,26.105,-97.78,NA,11229601.92
usgsres,3170500,909.08649,37.07762584,-80.5725584,539.496,663612.24
usgsres,5113750,725.1972,48.990588,-102.7857303,566.928,1480176
usgsres,6886900,24936.42372,39.25444066,-96.6025038,NA,2988722040
usgsres,7233550,3664.83585,36.36144167,-101.1640167,NA,75242280
usgsres,7332610,75.10971,33.64538155,-96.1641451,NA,13617619.2
usgsres,7342495,1240.60521,33.33344378,-95.6252348,NA,373329990.7
usgsres,7343460,142.44945,33.16789165,-95.6419015,NA,21893036.52
usgsres,7344488,93.23964,33.08888889,-95.0397222,NA,45057790.92
usgsres,8025350,18590.94822,31.1962984,-93.5721192,NA,11045918246
usgsres,8051100,1792.27308,33.35539329,-97.0500093,NA,973286028.4
usgsres,8064550,5068.61043,32.04043418,-96.2066402,NA,1390595748
usgsres,8073000,352.23864,29.79133939,-95.6235563,NA,23619909
usgsres,8079700,4188.01383,33.0628761,-101.0476268,NA,116930203.6
usgsres,8092500,70419.23811,31.86543568,-97.3719578,NA,683594616
usgsres,8095550,4278.66348,31.57960968,-97.1977832,NA,244723665.5
usgsres,8118000,8777.47611,32.59316669,-101.1381778,NA,157515396
usgsres,8123000,893.54655,32.34484228,-100.919836,NA,37965280.92
usgsres,8123755,67.33974,32.24373238,-101.3117878,NA,5044933.2
usgsres,8123950,39569.86722,31.8795883,-100.5173219,NA,61390299.6
usgsres,8131200,10018.08132,31.3821071,-100.5384294,NA,274794674.4
usgsres,8134500,3853.90512,31.48460475,-100.4817616,NA,143075045.6
usgsres,8136600,62258.17962,31.50015746,-99.6684022,NA,146907468
usgsres,9125800,152.80941,38.23276926,-107.5417263,2720.52288,7931276.4
usgsres,9129550,193.213254,38.69137668,-107.6061688,1997.3544,8239646.4
usgsres,9143600,NA,38.82637178,-107.9547878,1671.828,1171806
usgsres,9147022,686.34735,38.23721146,-107.7581144,2094.320424,76636112.4
