"month","flows","dataset"
18682,1.5546650572783217e9,"paleo"
18683,1.842718465027575e9,"paleo"
18684,2.1803821936175747e9,"paleo"
18685,2.429497395782833e9,"paleo"
18686,2.958908702481883e9,"paleo"
18687,3.6517903614961467e9,"paleo"
18688,4.030752452133666e9,"paleo"
18689,3.789634426956383e9,"paleo"
18690,3.232500219105471e9,"paleo"
18691,2.426288156613102e9,"paleo"
18692,1.8409812665849094e9,"paleo"
18693,1.6766566458634567e9,"paleo"
18694,1.4535058982826097e9,"paleo"
18695,1.7562166641359649e9,"paleo"
18696,1.9048224546765096e9,"paleo"
18697,2.23808594472186e9,"paleo"
18698,2.8272347966370406e9,"paleo"
18699,3.328268183384947e9,"paleo"
18700,4.053190723748924e9,"paleo"
18701,3.915806094034367e9,"paleo"
18702,3.14122329930359e9,"paleo"
18703,2.2488808409456916e9,"paleo"
18704,1.640100389624388e9,"paleo"
18705,1.6048407340608182e9,"paleo"
18706,1.557357411408359e9,"paleo"
18707,1.7882262112785273e9,"paleo"
18708,2.0538466773507767e9,"paleo"
18709,2.2684940507149677e9,"paleo"
18710,2.8501085585785203e9,"paleo"
18711,3.505542891637654e9,"paleo"
18712,3.972816200159751e9,"paleo"
18713,3.8287917922103543e9,"paleo"
18714,3.1183573377160373e9,"paleo"
18715,2.378416395116069e9,"paleo"
18716,1.6919496155229313e9,"paleo"
18717,1.4973928101508904e9,"paleo"
18718,1.3913992459543076e9,"paleo"
18719,1.6640678020356996e9,"paleo"
18720,1.841139981994044e9,"paleo"
18721,2.0508795646231012e9,"paleo"
18722,2.583627474147393e9,"paleo"
18723,3.3535961532969093e9,"paleo"
18724,3.765930990959761e9,"paleo"
18725,3.5531259912628655e9,"paleo"
18726,2.998594228610632e9,"paleo"
18727,2.2749251123405576e9,"paleo"
18728,1.657934124328754e9,"paleo"
18729,1.755174358157207e9,"paleo"
18730,1.5007954244263618e9,"paleo"
18731,1.6869176160808747e9,"paleo"
18732,1.983876267608965e9,"paleo"
18733,2.1599416826716595e9,"paleo"
18734,2.6403484040787325e9,"paleo"
18735,3.324710262402458e9,"paleo"
18736,3.8489411666893764e9,"paleo"
18737,3.6716198849875298e9,"paleo"
18738,3.096509258606848e9,"paleo"
18739,2.3191605268764095e9,"paleo"
18740,1.7287645616640437e9,"paleo"
18741,1.5360010510106325e9,"paleo"
18742,1.6491250754730892e9,"paleo"
18743,1.918544193236194e9,"paleo"
18744,2.1033506685812926e9,"paleo"
18745,2.165457108394745e9,"paleo"
18746,2.5909874104075317e9,"paleo"
18747,3.2494894057204766e9,"paleo"
18748,3.7441854979975214e9,"paleo"
18749,3.6430933407813864e9,"paleo"
18750,2.9352965403490753e9,"paleo"
18751,2.1400742988907058e9,"paleo"
18752,1.6373762113839283e9,"paleo"
18753,1.5605205883787975e9,"paleo"
18754,1.5150822305431337e9,"paleo"
18755,1.8458227778780022e9,"paleo"
18756,2.090925157673379e9,"paleo"
18757,2.223397568965912e9,"paleo"
18758,2.7118086285523963e9,"paleo"
18759,3.4195381025233793e9,"paleo"
18760,4.0724252470922914e9,"paleo"
18761,3.9516213497049437e9,"paleo"
18762,3.417694513840937e9,"paleo"
18763,2.5035246949541664e9,"paleo"
18764,1.6315903803217127e9,"paleo"
18765,1.621565070813682e9,"paleo"
18766,1.5225065874680576e9,"paleo"
18767,1.8279469617836978e9,"paleo"
18768,2.0350183385703938e9,"paleo"
18769,2.2716041975118155e9,"paleo"
18770,2.686123730916643e9,"paleo"
18771,3.3962866052079234e9,"paleo"
18772,3.8745977457181916e9,"paleo"
18773,3.818015407727278e9,"paleo"
18774,3.1866551421134114e9,"paleo"
18775,2.3006675908040514e9,"paleo"
18776,1.6429219489322095e9,"paleo"
18777,1.6853083693159947e9,"paleo"
18778,1.5674593663881044e9,"paleo"
18779,1.8193819131346025e9,"paleo"
18780,1.8916396400858045e9,"paleo"
18781,2.0192122434284992e9,"paleo"
18782,2.527579120000113e9,"paleo"
18783,3.161901280293376e9,"paleo"
18784,3.6272152750863395e9,"paleo"
18785,3.604063298423723e9,"paleo"
18786,3.109133375932519e9,"paleo"
18787,2.1563927087020493e9,"paleo"
18788,1.5125298387283435e9,"paleo"
18789,1.434837048533661e9,"paleo"
18790,1.338527251394787e9,"paleo"
18791,1.701990617701671e9,"paleo"
18792,1.7624755751804972e9,"paleo"
18793,1.9693938983667574e9,"paleo"
18794,2.441833024591984e9,"paleo"
18795,3.1109180255601463e9,"paleo"
18796,3.73271149904387e9,"paleo"
18797,3.6505105375681567e9,"paleo"
18798,3.0981051524561224e9,"paleo"
18799,2.214557844873744e9,"paleo"
18800,1.582711259221679e9,"paleo"
18801,1.5700815427938392e9,"paleo"
18802,1.4703886104569652e9,"paleo"
18803,1.748373573072989e9,"paleo"
18804,1.9180554227290823e9,"paleo"
18805,2.1068093772162375e9,"paleo"
18806,2.4120048420200396e9,"paleo"
18807,3.338042942094578e9,"paleo"
18808,3.934232992478022e9,"paleo"
18809,3.7325262558334856e9,"paleo"
18810,3.2041398632393084e9,"paleo"
18811,2.2972391202659187e9,"paleo"
18812,1.5631079452681355e9,"paleo"
18813,1.514383683699216e9,"paleo"
18814,1.319394166583519e9,"paleo"
18815,1.7304344104958124e9,"paleo"
18816,1.8743993274983606e9,"paleo"
18817,2.1366025492027488e9,"paleo"
18818,2.499126166700771e9,"paleo"
18819,3.235456528385727e9,"paleo"
18820,3.7272563048374853e9,"paleo"
18821,3.690823894728163e9,"paleo"
18822,3.222300549678241e9,"paleo"
18823,2.153644020496628e9,"paleo"
18824,1.4747251358933222e9,"paleo"
18825,1.4970256715978131e9,"paleo"
18826,1.4748332972590575e9,"paleo"
18827,1.6544802156135886e9,"paleo"
18828,1.9450038124575868e9,"paleo"
18829,2.182118488899635e9,"paleo"
18830,2.847469843105891e9,"paleo"
18831,3.726072468500167e9,"paleo"
18832,4.1267936379572134e9,"paleo"
18833,3.859212348595232e9,"paleo"
18834,3.174838929331005e9,"paleo"
18835,2.3254625036778564e9,"paleo"
18836,1.6818091568009405e9,"paleo"
18837,1.6183095418444638e9,"paleo"
18838,1.559309090698022e9,"paleo"
18839,1.7500383774652412e9,"paleo"
18840,1.863474176104208e9,"paleo"
18841,2.1811152704901342e9,"paleo"
18842,2.7619643311301565e9,"paleo"
18843,3.291237628642368e9,"paleo"
18844,3.5712165617602386e9,"paleo"
18845,3.5105883616609077e9,"paleo"
18846,3.0466503102765427e9,"paleo"
18847,2.172917508404157e9,"paleo"
18848,1.5285666640305429e9,"paleo"
18849,1.5641726791300788e9,"paleo"
18850,1.430722931428215e9,"paleo"
18851,1.6566159038107147e9,"paleo"
18852,1.984389638593391e9,"paleo"
18853,2.3016580180336733e9,"paleo"
18854,2.744800539498084e9,"paleo"
18855,3.5823973109784474e9,"paleo"
18856,4.026330602403037e9,"paleo"
18857,4.0536881346988363e9,"paleo"
18858,3.2718440997868004e9,"paleo"
18859,2.2714348476135015e9,"paleo"
18860,1.7024798160402765e9,"paleo"
18861,1.700877169469046e9,"paleo"
18862,1.3739376687015665e9,"paleo"
18863,1.6961776927084782e9,"paleo"
18864,1.9123298451257982e9,"paleo"
18865,2.1334420488461442e9,"paleo"
18866,2.7827242468756437e9,"paleo"
18867,3.5113163192901907e9,"paleo"
18868,3.927878081518711e9,"paleo"
18869,3.77081876807133e9,"paleo"
18870,3.05451512921301e9,"paleo"
18871,2.2017781765510054e9,"paleo"
18872,1.6447482089573193e9,"paleo"
18873,1.6889855582782032e9,"paleo"
18874,1.4043095097273283e9,"paleo"
18875,1.6052090646539352e9,"paleo"
18876,1.8448257433051276e9,"paleo"
18877,2.255955015065074e9,"paleo"
18878,2.850430921846575e9,"paleo"
18879,3.47889698196507e9,"paleo"
18880,4.022764032217197e9,"paleo"
18881,3.8506808907009478e9,"paleo"
18882,3.044571896641914e9,"paleo"
18883,2.2363521700014806e9,"paleo"
18884,1.572821479795755e9,"paleo"
18885,1.742676369159439e9,"paleo"
18886,1.6427310813519588e9,"paleo"
18887,1.9063099712560086e9,"paleo"
18888,2.0776372777945042e9,"paleo"
18889,2.2978519921603746e9,"paleo"
18890,2.8936411444306154e9,"paleo"
18891,3.626333060460682e9,"paleo"
18892,4.0889802341703825e9,"paleo"
18893,3.866223588701392e9,"paleo"
18894,3.3197488094424443e9,"paleo"
18895,2.5896038675109897e9,"paleo"
18896,1.8308262303476152e9,"paleo"
18897,1.6582139112049222e9,"paleo"
18898,1.5328399882444043e9,"paleo"
18899,1.734640008347508e9,"paleo"
18900,2.1811112050402203e9,"paleo"
18901,2.346674671931928e9,"paleo"
18902,3.068347942831294e9,"paleo"
18903,3.6135513547679143e9,"paleo"
18904,4.121432365937839e9,"paleo"
18905,3.8940635752712045e9,"paleo"
18906,3.228969867596752e9,"paleo"
18907,2.274645243473116e9,"paleo"
18908,1.7732077164750426e9,"paleo"
18909,1.5936549978939848e9,"paleo"
18910,1.6315778252420359e9,"paleo"
18911,1.9241602194162054e9,"paleo"
18912,2.2078310831852965e9,"paleo"
18913,2.4358397651912026e9,"paleo"
18914,3.1643567358786798e9,"paleo"
18915,3.6705108637090306e9,"paleo"
18916,4.269416331543309e9,"paleo"
18917,4.094827380345053e9,"paleo"
18918,3.2878249094583445e9,"paleo"
18919,2.3960844876463194e9,"paleo"
18920,1.7386874948180778e9,"paleo"
18921,1.610456737875918e9,"paleo"
18922,1.9900512214801228e9,"paleo"
18923,2.1032123914624033e9,"paleo"
18924,2.392617398056985e9,"paleo"
18925,2.9020805662641706e9,"paleo"
18926,3.47302451305904e9,"paleo"
18927,3.9373105324893026e9,"paleo"
18928,4.2120972235219064e9,"paleo"
18929,4.109096920865725e9,"paleo"
18930,3.407289153379203e9,"paleo"
18931,2.2479155359748306e9,"paleo"
18932,1.6841671054772103e9,"paleo"
18933,1.571460415919146e9,"paleo"
18934,1.8070306699448557e9,"paleo"
18935,2.0140895711524181e9,"paleo"
18936,2.2231219676912117e9,"paleo"
18937,2.347766436607225e9,"paleo"
18938,3.018865423465869e9,"paleo"
18939,3.680655035626734e9,"paleo"
18940,3.751497418885276e9,"paleo"
18941,3.80123071112393e9,"paleo"
18942,3.1264587827544723e9,"paleo"
18943,2.2748523167139573e9,"paleo"
18944,1.746867141537859e9,"paleo"
18945,1.788185318157364e9,"paleo"
18946,1.3865268182029428e9,"paleo"
18947,1.7076283200275977e9,"paleo"
18948,2.000700251577703e9,"paleo"
18949,2.432839853853403e9,"paleo"
18950,3.125958869187583e9,"paleo"
18951,4.362541079565765e9,"paleo"
18952,4.438573403971928e9,"paleo"
18953,3.978003253477793e9,"paleo"
18954,3.1767586576900253e9,"paleo"
18955,2.2915115468619947e9,"paleo"
18956,1.6749623552965908e9,"paleo"
18957,1.487172550400803e9,"paleo"
18958,1.6324241090915878e9,"paleo"
18959,1.8134884125360694e9,"paleo"
18960,2.1400630511862473e9,"paleo"
18961,2.35215456811407e9,"paleo"
18962,3.0036997480446224e9,"paleo"
18963,3.816779186079445e9,"paleo"
18964,4.521318480221735e9,"paleo"
18965,3.9001222512204685e9,"paleo"
18966,3.1324372898821697e9,"paleo"
18967,2.3021075742559376e9,"paleo"
18968,1.6906118685329256e9,"paleo"
18969,1.5409513725795753e9,"paleo"
18970,1.7646720805571418e9,"paleo"
18971,1.9868623005338497e9,"paleo"
18972,2.398705687908655e9,"paleo"
18973,2.577043848922409e9,"paleo"
18974,2.8450363675817375e9,"paleo"
18975,3.5992259900937405e9,"paleo"
18976,4.16855977491736e9,"paleo"
18977,3.877523660660556e9,"paleo"
18978,2.958144142768201e9,"paleo"
18979,2.287103097660168e9,"paleo"
18980,1.7516332459472222e9,"paleo"
18981,1.691107176777388e9,"paleo"
18982,1.6042085423999043e9,"paleo"
18983,1.853641487611082e9,"paleo"
18984,2.0659712849309282e9,"paleo"
18985,2.1601633792779016e9,"paleo"
18986,2.5799596077329683e9,"paleo"
18987,3.4734069508664675e9,"paleo"
18988,4.363334302657036e9,"paleo"
18989,3.7632783026172743e9,"paleo"
18990,3.2216600906322727e9,"paleo"
18991,2.467464771531227e9,"paleo"
18992,1.6758304698030038e9,"paleo"
18993,1.640544555496057e9,"paleo"
18994,1.719566226587687e9,"paleo"
18995,1.8600404612504175e9,"paleo"
18996,2.3695678298321195e9,"paleo"
18997,2.4563158186540446e9,"paleo"
18998,2.9102567827359676e9,"paleo"
18999,3.7147105126026754e9,"paleo"
19000,4.2264687850691204e9,"paleo"
19001,3.7389547975351753e9,"paleo"
19002,3.074797285025324e9,"paleo"
19003,2.201966439503011e9,"paleo"
19004,1.6892978837469902e9,"paleo"
19005,1.57670814047899e9,"paleo"
19006,1.6656633566795616e9,"paleo"
19007,1.8720328171018667e9,"paleo"
19008,2.24246732335144e9,"paleo"
19009,2.4006486195120516e9,"paleo"
19010,3.0857730550641103e9,"paleo"
19011,3.831822138300079e9,"paleo"
19012,4.321035765070745e9,"paleo"
19013,4.0082861995495977e9,"paleo"
19014,3.301654679537085e9,"paleo"
19015,2.268563064658663e9,"paleo"
19016,1.6944520650323124e9,"paleo"
19017,1.592583998900823e9,"paleo"
19018,1.706478907745772e9,"paleo"
19019,1.8981892523226461e9,"paleo"
19020,2.187588316772211e9,"paleo"
19021,2.532933538903183e9,"paleo"
19022,2.9367702421623697e9,"paleo"
19023,3.7177077625668964e9,"paleo"
19024,4.372134509425985e9,"paleo"
19025,4.131146569318605e9,"paleo"
19026,3.415248007998473e9,"paleo"
19027,2.718095813770632e9,"paleo"
19028,1.809170707558382e9,"paleo"
19029,1.7463410976149495e9,"paleo"
19030,1.5383621930843801e9,"paleo"
19031,2.020480715638573e9,"paleo"
19032,2.0151864708867655e9,"paleo"
19033,2.125216755758483e9,"paleo"
19034,2.6184913281052237e9,"paleo"
19035,3.2088894460049467e9,"paleo"
19036,3.742871347020831e9,"paleo"
19037,3.787599767344228e9,"paleo"
19038,3.202848652769844e9,"paleo"
19039,2.204523698353584e9,"paleo"
19040,1.5325137250368795e9,"paleo"
19041,1.450829059683467e9,"paleo"
19042,1.6713000008651204e9,"paleo"
19043,1.9189082529461966e9,"paleo"
19044,2.1733355234598055e9,"paleo"
19045,2.19125567152131e9,"paleo"
19046,2.9143458743486385e9,"paleo"
19047,3.628162384096854e9,"paleo"
19048,4.0800442975327873e9,"paleo"
19049,3.9843574921482677e9,"paleo"
19050,3.2841543764931436e9,"paleo"
19051,2.390565404184296e9,"paleo"
19052,1.7880780103510268e9,"paleo"
19053,1.7319915086033e9,"paleo"
19054,1.5775959494596348e9,"paleo"
19055,1.7707498290577078e9,"paleo"
19056,1.967522160625329e9,"paleo"
19057,2.1529328481815977e9,"paleo"
19058,2.756604794665286e9,"paleo"
19059,3.5572633892893744e9,"paleo"
19060,4.1471342283516564e9,"paleo"
19061,3.9408538068199e9,"paleo"
19062,3.3411470812327404e9,"paleo"
19063,2.458669987613743e9,"paleo"
19064,1.6922920955747838e9,"paleo"
19065,1.6549764710578554e9,"paleo"
19066,1.7045585111453643e9,"paleo"
19067,1.9425009398457208e9,"paleo"
19068,2.36956646597211e9,"paleo"
19069,2.751812875525069e9,"paleo"
19070,3.2706504001416483e9,"paleo"
19071,3.745232110058976e9,"paleo"
19072,4.0885214952050457e9,"paleo"
19073,3.8273711917742863e9,"paleo"
19074,3.265066920117137e9,"paleo"
19075,2.3598878968410387e9,"paleo"
19076,1.7354175655817406e9,"paleo"
19077,1.6824215226820602e9,"paleo"
19078,1.4014746001265683e9,"paleo"
19079,1.767159099297904e9,"paleo"
19080,1.9579308019481497e9,"paleo"
19081,2.1028335044397511e9,"paleo"
19082,2.7424717396663065e9,"paleo"
19083,3.3807467520126305e9,"paleo"
19084,3.7609497455970025e9,"paleo"
19085,3.70973574776287e9,"paleo"
19086,3.271083720271774e9,"paleo"
19087,2.295353615750727e9,"paleo"
19088,1.7060317872492504e9,"paleo"
19089,1.678701758306569e9,"paleo"
19090,1.8436591734954982e9,"paleo"
19091,2.083664742544893e9,"paleo"
19092,2.3509777711842203e9,"paleo"
19093,2.667336953846628e9,"paleo"
19094,2.8544983538541574e9,"paleo"
19095,3.857116844601099e9,"paleo"
19096,4.2700116140128956e9,"paleo"
19097,4.1453484818855224e9,"paleo"
19098,3.340831178279809e9,"paleo"
19099,2.3820448090153356e9,"paleo"
19100,1.721771710726894e9,"paleo"
19101,1.616869225328115e9,"paleo"
19102,1.6100639871006346e9,"paleo"
19103,1.8771137662140794e9,"paleo"
19104,2.1037164558523235e9,"paleo"
19105,2.241865463192481e9,"paleo"
19106,2.704149280629939e9,"paleo"
19107,3.3600345202126102e9,"paleo"
19108,3.8621829479239416e9,"paleo"
19109,3.7406328421767635e9,"paleo"
19110,3.0297898147206373e9,"paleo"
19111,2.369693550319313e9,"paleo"
19112,1.7048571985170097e9,"paleo"
19113,1.674925196273329e9,"paleo"
19114,1.5994497971110997e9,"paleo"
19115,1.7298582434385157e9,"paleo"
19116,2.0121890186686826e9,"paleo"
19117,2.2578893558810787e9,"paleo"
19118,2.719423237873458e9,"paleo"
19119,3.599304562143165e9,"paleo"
19120,4.0311887166866426e9,"paleo"
19121,3.977038473140294e9,"paleo"
19122,3.203171952423615e9,"paleo"
19123,2.497832645295702e9,"paleo"
19124,1.776289775572275e9,"paleo"
19125,1.7206641300804172e9,"paleo"
19126,1.4659368491968384e9,"paleo"
19127,1.7253867216833882e9,"paleo"
19128,2.152435952486207e9,"paleo"
19129,2.211267909296158e9,"paleo"
19130,2.724726917007862e9,"paleo"
19131,3.383473044417724e9,"paleo"
19132,3.9951131432704115e9,"paleo"
19133,3.892857403382684e9,"paleo"
19134,3.2586148460731688e9,"paleo"
19135,2.4233587334320507e9,"paleo"
19136,1.7564367329734235e9,"paleo"
19137,1.572249953519284e9,"paleo"
19138,1.7227662072096853e9,"paleo"
19139,2.0096242537311134e9,"paleo"
19140,2.1821742888471804e9,"paleo"
19141,2.3455933504031982e9,"paleo"
19142,2.960409027626068e9,"paleo"
19143,3.710185590258749e9,"paleo"
19144,4.429582650666355e9,"paleo"
19145,4.321004637723185e9,"paleo"
19146,3.4247011278646564e9,"paleo"
19147,2.5090444226323094e9,"paleo"
19148,1.8244559388843026e9,"paleo"
19149,1.626050390753892e9,"paleo"
19150,1.628647660515051e9,"paleo"
19151,1.803161232670908e9,"paleo"
19152,1.9031610874141517e9,"paleo"
19153,2.1399348623489802e9,"paleo"
19154,2.634093101676058e9,"paleo"
19155,3.5723154980089827e9,"paleo"
19156,4.1807200635242453e9,"paleo"
19157,3.9964664332836046e9,"paleo"
19158,3.3646933071723933e9,"paleo"
19159,2.334529862081669e9,"paleo"
19160,1.7359142066277025e9,"paleo"
19161,1.5616569224339933e9,"paleo"
19162,1.6156524837995439e9,"paleo"
19163,1.9880597908160522e9,"paleo"
19164,2.0391063091586041e9,"paleo"
19165,2.1353829497808595e9,"paleo"
19166,2.614363441102381e9,"paleo"
19167,3.3077712397595835e9,"paleo"
19168,3.7302099302209177e9,"paleo"
19169,3.7398811521417947e9,"paleo"
19170,3.224230866528795e9,"paleo"
19171,2.3647432867530413e9,"paleo"
19172,1.7286405979134092e9,"paleo"
19173,1.5277962015554066e9,"paleo"
19174,1.673156344675961e9,"paleo"
19175,1.918068188760904e9,"paleo"
19176,2.0426616496673207e9,"paleo"
19177,2.172903928860857e9,"paleo"
19178,2.6304247947111397e9,"paleo"
19179,3.5778714138731165e9,"paleo"
19180,3.9651292199637423e9,"paleo"
19181,4.0252297877568703e9,"paleo"
19182,3.4266940146347237e9,"paleo"
19183,2.3974238439268556e9,"paleo"
19184,1.7019051962271066e9,"paleo"
19185,1.574506986254384e9,"paleo"
19186,1.8311448580050945e9,"paleo"
19187,1.9141768169037404e9,"paleo"
19188,2.3896862526512322e9,"paleo"
19189,2.5995090182052155e9,"paleo"
19190,3.311211006354883e9,"paleo"
19191,3.943117136927808e9,"paleo"
19192,4.2100144994949474e9,"paleo"
19193,3.9161379425851555e9,"paleo"
19194,3.119350132586073e9,"paleo"
19195,2.1384659784956446e9,"paleo"
19196,1.8070136252315536e9,"paleo"
19197,1.9110756730645938e9,"paleo"
19198,1.9422998881735282e9,"paleo"
19199,2.073158471290842e9,"paleo"
19200,2.2424913850652227e9,"paleo"
19201,2.550252688458295e9,"paleo"
19202,3.111621728400028e9,"paleo"
19203,4.073163335796814e9,"paleo"
19204,4.483417948912358e9,"paleo"
19205,4.1774113567206135e9,"paleo"
19206,3.508511618617667e9,"paleo"
19207,2.5034267956266704e9,"paleo"
19208,1.8067827847305448e9,"paleo"
19209,1.7419617173789563e9,"paleo"
19210,1.9482112841406374e9,"paleo"
19211,2.1222816225229435e9,"paleo"
19212,2.6516488682922564e9,"paleo"
19213,2.9920933944346175e9,"paleo"
19214,3.370740475729296e9,"paleo"
19215,3.9105850266637316e9,"paleo"
19216,4.375187971145634e9,"paleo"
19217,4.0283730599455833e9,"paleo"
19218,3.4446630810734415e9,"paleo"
19219,2.4329790710893393e9,"paleo"
19220,1.8823140683320665e9,"paleo"
19221,1.8372237726285074e9,"paleo"
19222,1.871997398577494e9,"paleo"
19223,2.079620573851445e9,"paleo"
19224,2.4881067010843525e9,"paleo"
19225,2.7683145609916334e9,"paleo"
19226,3.267180368824187e9,"paleo"
19227,3.9491930981082253e9,"paleo"
19228,4.54205027676816e9,"paleo"
19229,4.0204841096054773e9,"paleo"
19230,3.41211369702252e9,"paleo"
19231,2.5107111305639105e9,"paleo"
19232,1.7775484905939078e9,"paleo"
19233,1.6090482777477565e9,"paleo"
19234,1.7252640943789706e9,"paleo"
19235,1.8739131420505142e9,"paleo"
19236,2.2291130010748916e9,"paleo"
19237,2.4022667544276004e9,"paleo"
19238,2.7875946163365283e9,"paleo"
19239,3.3128748553262258e9,"paleo"
19240,3.8651072534224634e9,"paleo"
19241,3.989740420385899e9,"paleo"
19242,3.280963220824589e9,"paleo"
19243,2.51089282496531e9,"paleo"
19244,1.829359610378725e9,"paleo"
19245,1.7317110021836557e9,"paleo"
19246,1.872246588465073e9,"paleo"
19247,2.1438647642699637e9,"paleo"
19248,2.5882781000933084e9,"paleo"
19249,2.9031028614534664e9,"paleo"
19250,3.668089188947973e9,"paleo"
19251,3.7017564543628364e9,"paleo"
19252,4.2417666279836125e9,"paleo"
19253,4.0835584675717697e9,"paleo"
19254,3.609553870706968e9,"paleo"
19255,2.546678786383072e9,"paleo"
19256,2.0271277659618187e9,"paleo"
19257,2.393061845306101e9,"paleo"
19258,1.877169235672852e9,"paleo"
19259,2.0253887384026527e9,"paleo"
19260,2.264238158894512e9,"paleo"
19261,2.711038641410096e9,"paleo"
19262,3.162596859784876e9,"paleo"
19263,4.1321551366742773e9,"paleo"
19264,4.171943475185916e9,"paleo"
19265,4.2108947291842194e9,"paleo"
19266,3.609637513255826e9,"paleo"
19267,2.529098123248304e9,"paleo"
19268,1.8505390370398006e9,"paleo"
19269,1.8014610944385543e9,"paleo"
19270,1.7257700721564198e9,"paleo"
